Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_24,1549.999776,0.011432,,2921,,10024,,0.002,,0,30003,1,,1,0,30003,1549.999776,0.013432,,1,,31552.99978,31552.99978,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_23,1600.000101,0.00962,,948,,2390,,0,,0,30001,1,,1,0,30001,1600.000101,0.00962,,1,,31601.0001,31601.0001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_22,1630.000019,0.01174,,2281,,7381,,0.001,,0,30002,0,,0,0,30002,1630.000019,0.359082,,1,,31632.00002,31632.00002,1,1,1,0,0,0,0,,0.346342,,1,0,,0.346342,,12,0,12,0,12,0,12,0,0.083,3,0.027667
10_28,1469.999966,0.010549,,3063,,10667,,0.002,,0,30003,1,,1,0,30003,1469.999966,0.012549,,1,,31472.99997,31472.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_30,1560.000014,0.00935,,1931,,6096,,0.001,,0,30002,1,,0,1,30002,1560.000014,0.01035,,1,,31562.00001,31562.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_15,1609.999961,0.01213,,2036,,6436,,0.001,,0,30002,1,,1,0,30002,1609.999961,0.01313,,1,,31611.99996,31611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_11,1529.999955,0.011475,,4380,,16470,,0.004,,0,30004,1,,1,0,30004,1529.999955,0.015475,,1,,31533.99996,31533.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_29,1490.00001,0.009783,,1104,,3080,,0,,0,30001,1,,1,0,30001,1490.00001,0.009783,,1,,31491.00001,31491.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_18,1520.000038,0.00982,,1409,,4092,,0.001,,0,30001,1,,1,0,30001,1520.000038,0.01082,,1,,31521.00004,31521.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_19,1520.000038,0.009381,,1931,,6096,,0.001,,0,30002,1,,0,1,30002,1520.000038,0.010381,,1,,31522.00004,31522.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_20,1469.999966,0.010426,,1506,,4488,,0.001,,0,30001,1,,0,1,30001,1469.999966,0.011426,,1,,31470.99997,31470.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_21,1520.000038,0.010133,,1875,,5870,,0.001,,0,30002,1,,1,0,30002,1520.000038,0.011133,,1,,31522.00004,31522.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_17,1520.000038,0.009426,,4380,,16470,,0.004,,0,30004,1,,1,0,30004,1520.000038,0.013426,,1,,31524.00004,31524.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_16,1639.999995,0.009376,,2036,,6436,,0.001,,0,30002,0,,0,0,30002,1639.999995,0.09319,,1,,31642,31642,1,1,1,0,0,0,0,,0.082814,,1,0,,0.082814,,10,1,1,0,10,1,1,0,0.004,3,0.001333
15_1,2279.999807,0.012258,0.0138081,47534,26865.03333,221391,116063.8667,0.066,0.0331,0.016,30004,1,18,1,0,30004,2279.999807,0.094258,0.208819433,1,1.033333333,32283.99981,32283.99981,1,1,1,0,0,0,0.016,0.0083,0,0.153611333,0,0.016,0.007816667,0,0.142980367,0,0,0,0,0,0,0,0,0,0,0
15_5,2399.999985,0.01248,,48176,,225073,,0.067,,0.017,30004,1,,1,0,30004,2399.999985,0.09648,,1,,32403.99999,32403.99999,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
15_4,2426.666433,0.01254,,47534,,221391,,0.066,,0.016,30004,1,,1,0,30004,2426.666433,0.09454,,1,,32430.66643,32430.66643,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
15_2,1493.333331,0.010398,,12306,,44627,,0.011,,0.002,40001,1,,1,0,40001,1493.333331,0.023398,,1,,41494.33333,41494.33333,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_3,2499.999559,0.012232,,27977,,117910,,0.033,,0.007,40002,1,,1,0,40002,2499.999559,0.052232,,1,,42501.99956,42501.99956,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
15_7,2293.333206,0.011379,,34063,,151081,,0.043,,0.011,30004,0,,0,0,30004,2293.333181,0.16843,,1,,32297.33318,32297.33321,1,1,1,0,0,0,0.011,,0.103051,,1,0.011,,0.103051,,3,1,1,0,3,1,1,0,0.014,2,0.007
15_6,2400.000149,0.012477,,24710,,102611,,0.029,,0.006,30003,0,,0,0,30003,2400.000149,0.708335,,2,,32403.00015,32403.00015,1,1,1,0,0,0,0.029,,0.637858,,2,0.0145,,0.318929,,66,1,56,4,33,0,28,2,0.095,8,0.011875
15_10,2286.666551,0.012315,,25954,,108341,,0.031,,0.007,40002,1,,1,0,40002,2286.666551,0.050315,,1,,42288.66655,42288.66655,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
15_12,2253.333169,0.012789,,18913,,74239,,0.02,,0.003,30002,0,,0,0,30002,2253.333169,0.675816,,1,,32255.33317,32255.33317,1,1,1,0,0,0,0.003,,0.640027,,1,0.003,,0.640027,,49,1,15,2,49,1,15,2,0.07,3,0.023333
15_13,2286.666551,0.012998,,6997,,22231,,0.005,,0.001,30002,1,,1,0,30002,2286.666551,0.018998,,1,,32288.66655,32288.66655,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_9,2253.333223,0.020352,,21793,,85191,,0.025,,0.005,30002,0,,0,0,30002,2253.333223,0.904928,,1,,32255.33322,32255.33322,1,1,1,0,0,0,0.005,,0.854576,,1,0.005,,0.854576,,17,2,30,1,17,2,30,1,0.224,3,0.074667
15_8,2226.666451,0.017493,,30124,,131847,,0.038,,0.008,40003,1,,1,0,40003,2226.666451,0.063493,,1,,42229.66645,42229.66645,1,1,1,0,0,0,0.008,,0,,0,0.008,,0,,0,0,0,0,0,0,0,0,0,0,0
15_11,2293.333244,0.011887,,27831,,119813,,0.033,,0.007,30004,0,,0,0,30004,2293.333244,0.166424,,1,,32297.33324,32297.33324,1,1,1,0,0,0,0.007,,0.114537,,1,0.007,,0.114537,,8,1,6,0,8,1,6,0,0.007,1,0.007
15_15,2279.999909,0.01168,,18830,,75058,,0.02,,0.004,40002,1,,1,0,40002,2279.999909,0.03568,,1,,42281.99991,42281.99991,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0,0,0
15_14,2439.999774,0.012486,,21318,,86832,,0.024,,0.005,30003,0,,0,0,30003,2439.999774,0.333785,,1,,32442.99977,32442.99977,1,1,1,0,0,0,0.005,,0.292299,,1,0.005,,0.292299,,36,0,23,0,36,0,23,0,0.027,2,0.0135
15_17,2253.333223,0.013052,,39289,,178407,,0.052,,0.013,40003,1,,0,1,40003,2253.333223,0.078052,,1,,42256.33322,42256.33322,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_16,2226.666451,0.011242,,48176,,225073,,0.066,,0.016,30004,0,,0,0,30004,2226.66645,0.55783,,1,,32230.66645,32230.66645,1,1,1,0,0,0,0.016,,0.464588,,1,0.016,,0.464588,,121,1,26,1,121,1,26,1,0.037,2,0.0185
15_25,2293.333244,0.024604,,39289,,178407,,0.053,,0.012,40003,1,,0,1,40003,2293.333244,0.089604,,1,,42296.33324,42296.33324,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_24,2266.666734,0.011583,,29505,,126417,,0.036,,0.008,30003,1,,1,0,30003,2266.666734,0.055583,,1,,32269.66673,32269.66673,1,1,1,0,0,0,0.008,,0,,0,0.008,,0,,0,0,0,0,0,0,0,0,0,0,0
15_22,2239.999998,0.011724,,30433,,130499,,0.037,,0.009,40002,0,,0,0,40002,2239.999998,0.314513,,1,,42242,42242,1,1,1,0,0,0,0.009,,0.256789,,1,0.009,,0.256789,,39,1,6,0,39,1,6,0,0.021,1,0.021
15_27,2266.666728,0.012038,,22920,,94241,,0.025,,0.005,40002,1,,1,0,40002,2266.666728,0.042038,,1,,42268.66673,42268.66673,1,1,1,0,0,0,0.005,,0,,0,0.005,,0,,0,0,0,0,0,0,0,0,0,0,0
15_19,2280.000022,0.022551,,5626,,17667,,0.004,,0,50002,1,,0,1,50002,2280.000022,0.026551,,1,,52282.00002,52282.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_23,2266.666728,0.012045,,17332,,66675,,0.018,,0.003,40001,0,,0,0,40001,2266.666728,0.162044,,1,,42267.66673,42267.66673,1,1,1,0,0,0,0.003,,0.128999,,1,0.003,,0.128999,,7,0,9,0,7,0,9,0,0.007,1,0.007
15_18,2186.666638,0.011993,,47534,,221391,,0.066,,0.016,30004,1,,1,0,30004,2186.666638,0.093993,,1,,32190.66664,32190.66664,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
15_20,2239.999905,0.011939,,9623,,33751,,0.008,,0.001,40001,0,,0,0,40001,2239.999905,0.315444,,1,,42240.99991,42240.99991,1,1,1,0,0,0,0.001,,0.294505,,1,0.001,,0.294505,,9,1,11,1,9,1,11,1,0.041,3,0.013667
15_21,2253.333223,0.012752,,24710,,102611,,0.029,,0.008,30003,0,,0,0,30003,2253.333223,0.324767,,1,,32256.33322,32256.33322,1,1,1,0,0,0,0.008,,0.275015,,1,0.008,,0.275015,,2,1,9,0,2,1,9,0,0.027,2,0.0135
15_26,2339.999938,0.011445,,22376,,90997,,0.025,,0.005,40002,1,,1,0,40002,2339.999938,0.041445,,1,,42341.99994,42341.99994,1,1,1,0,0,0,0.005,,0,,0,0.005,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2426.666433,0.011509,,6161,,20078,,0.004,,0.001,30001,0,,0,0,30001,2426.666433,0.562605,,1,,32427.66643,32427.66643,1,1,1,0,0,0,0.001,,0.546096,,1,0.001,,0.546096,,13,1,2,0,13,1,2,0,0.078,3,0.026
15_30,2226.666451,0.026212,,13029,,48275,,0.012,,0.002,40001,1,,0,1,40001,2226.666451,0.040212,,1,,42227.66645,42227.66645,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_29,2226.666373,0.01379,,35888,,159791,,0.047,,0.012,30004,1,,0,1,30004,2226.666373,0.07279,,1,,32230.66637,32230.66637,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
20_2,3019.999772,0.01827,0.0224764,182816,177060.7667,900605,875510.1667,0.302,0.2942,0.078,50002,0,22,0,0,50002,3019.999768,2.92571,0.758381733,1,1,53021.99977,53021.99977,1,1,1,0,0,0,0.078,0.071733333,2.52744,0.369972,1,0.078,0.071733333,2.52744,0.369972,1395,5,104,1,1395,5,104,1,0.285,4,0.07125
20_4,3119.999528,0.018166,,287089,,1492374,,0.512,,0.107,40003,1,,0,1,40003,3119.999528,0.637166,,1,,43122.99953,43122.99953,1,1,1,0,0,0,0.107,,0,,0,0.107,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_1,3199.999768,0.01908,,327017,,1729318,,0.617,,0.124,40003,1,,1,0,40003,3199.999768,0.76008,,1,,43202.99977,43202.99977,1,1,1,0,0,0,0.124,,0,,0,0.124,,0,,0,0,0,0,0,0,0,0,0,0,0
20_3,3119.999531,0.017451,,190906,,941242,,0.321,,0.09,40003,1,,1,0,40003,3119.999531,0.428451,,1,,43122.99953,43122.99953,1,1,1,0,0,0,0.09,,0,,0,0.09,,0,,0,0,0,0,0,0,0,0,0,0,0
20_14,3040.000275,0.014337,,86004,,378560,,0.115,,0.033,50002,1,,1,0,50002,3040.000275,0.162337,,1,,53042.00027,53042.00027,1,1,1,0,0,0,0.033,,0,,0,0.033,,0,,0,0,0,0,0,0,0,0,0,0,0
20_12,3279.999441,0.028855,,46907,,186337,,0.054,,0.013,40002,1,,1,0,40002,3279.999441,0.095855,,1,,43281.99944,43281.99944,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0,0,0
20_8,3060.00005,0.014663,,206304,,1032949,,0.341,,0.078,50002,1,,1,0,50002,3060.00005,0.433663,,1,,53062.00005,53062.00005,1,1,1,0,0,0,0.078,,0,,0,0.078,,0,,0,0,0,0,0,0,0,0,0,0,0
20_7,3119.999531,0.016686,,141612,,675303,,0.215,,0.057,50002,1,,1,0,50002,3119.999531,0.288686,,1,,53121.99953,53121.99953,1,1,1,0,0,0,0.057,,0,,0,0.057,,0,,0,0,0,0,0,0,0,0,0,0,0
20_13,3039.999872,0.017558,,205955,,1029760,,0.346,,0.079,40003,0,,0,0,40003,3039.999862,1.237867,,1,,43042.99986,43042.99987,1,1,1,0,0,0,0.079,,0.795309,,1,0.079,,0.795309,,118,2,14,0,118,2,14,0,0.055,2,0.0275
20_11,3220.000142,0.018284,,136721,,653814,,0.209,,0.054,50003,1,,1,0,50003,3220.000142,0.281284,,1,,53223.00014,53223.00014,1,1,1,0,0,0,0.054,,0,,0,0.054,,0,,0,0,0,0,0,0,0,0,0,0,0
20_10,3199.999768,0.048928,,141452,,660102,,0.223,,0.088,50001,1,,0,1,50001,3199.999768,0.359928,,1,,53200.99977,53200.99977,1,1,1,0,0,0,0.088,,0,,0,0.088,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_5,3019.999772,0.018264,,268377,,1385611,,0.478,,0.103,50002,1,,1,0,50002,3019.999772,0.599264,,1,,53021.99977,53021.99977,1,1,1,0,0,0,0.103,,0,,0,0.103,,0,,0,0,0,0,0,0,0,0,0,0,0
20_9,3119.999665,0.016296,,251693,,1284140,,0.439,,0.096,40003,1,,1,0,40003,3119.999665,0.551296,,1,,43122.99967,43122.99967,1,1,1,0,0,0,0.096,,0,,0,0.096,,0,,0,0,0,0,0,0,0,0,0,0,0
20_6,3199.999768,0.020273,,237925,,1209354,,0.419,,0.103,50002,0,,0,0,50002,3199.999768,1.300862,,1,,53201.99977,53201.99977,1,1,1,0,0,0,0.103,,0.758589,,1,0.103,,0.758589,,73,1,27,3,73,1,27,3,0.201,5,0.0402
20_19,3039.999872,0.018125,,153264,,723960,,0.239,,0.061,50001,1,,0,1,50001,3039.999872,0.318125,,1,,53040.99987,53040.99987,1,1,1,0,0,0,0.061,,0,,0,0.061,,0,,0,0,0,0,0,0,0,0,0.031,1,0.031
20_16,3200.000018,0.06081,,153920,,744595,,0.243,,0.06,40004,1,,1,0,40004,3200.000018,0.36381,,1,,43204.00002,43204.00002,1,1,1,0,0,0,0.06,,0,,0,0.06,,0,,0,0,0,0,0,0,0,0,0,0,0
20_15,3239.999795,0.019278,,86834,,364561,,0.113,,0.028,40001,1,,1,0,40001,3239.999795,0.160278,,1,,43240.9998,43240.9998,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0,0,0
20_18,3000,0.01305,,268377,,1385611,,0.481,,0.104,50002,0,,0,0,50002,3000,1.003025,,1,,53002,53002,1,1,1,0,0,0,0.104,,0.404975,,1,0.104,,0.404975,,14,1,2,3,14,1,2,3,0.202,4,0.0505
20_23,3020.000046,0.020663,,309985,,1624114,,0.578,,0.141,50002,0,,0,0,50002,3020.000046,1.027287,,1,,53022.00005,53022.00005,1,1,1,0,0,0,0.141,,0.287624,,1,0.141,,0.287624,,3,1,17,3,3,1,17,3,0.129,4,0.03225
20_27,3099.999744,0.017618,,63718,,276970,,0.081,,0.021,50002,1,,0,1,50002,3099.999744,0.119618,,1,,53101.99974,53101.99974,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0.03,1,0.03
20_29,3019.999772,0.018436,,215487,,1091504,,0.36,,0.088,40004,1,,0,1,40004,3019.999772,0.466436,,1,,43023.99977,43023.99977,1,1,1,0,0,0,0.088,,0,,0,0.088,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
20_26,3079.999965,0.01728,,287546,,1494272,,0.52,,0.111,30004,1,,0,1,30004,3079.999965,0.64828,,1,,33083.99997,33083.99997,1,1,1,0,0,0,0.111,,0,,0,0.111,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_25,3019.999772,0.017784,,106384,,476736,,0.145,,0.035,40002,1,,1,0,40002,3019.999772,0.197784,,1,,43021.99977,43021.99977,1,1,1,0,0,0,0.035,,0,,0,0.035,,0,,0,0,0,0,0,0,0,0,0,0,0
20_28,3039.999801,0.065471,,181204,,889775,,0.299,,0.085,50002,0,,0,0,50002,3039.999801,4.786612,,1,,53041.9998,53041.9998,1,1,1,0,0,0,0.085,,4.337141,,1,0.085,,4.337141,,78,3,120,35,78,3,120,35,3.445,36,0.095694
20_30,3019.999945,0.018094,,138045,,640464,,0.204,,0.061,50001,1,,1,0,50001,3019.999945,0.283094,,1,,53020.99995,53020.99995,1,1,1,0,0,0,0.061,,0,,0,0.061,,0,,0,0,0,0,0,0,0,0,0,0,0
20_24,3040.000027,0.018521,,157212,,739202,,0.24,,0.06,60001,0,,0,0,60001,3040.00002,1.081687,,1,,63041.00002,63041.00003,1,1,1,0,0,0,0.06,,0.763166,,1,0.06,,0.763166,,21,6,27,0,21,6,27,0,0.06,2,0.03
20_22,3019.999963,0.021778,,233755,,1183992,,0.402,,0.116,50002,1,,0,1,50002,3019.999963,0.539778,,1,,53021.99996,53021.99996,1,1,1,0,0,0,0.116,,0,,0,0.116,,0,,0,0,0,0,0,0,0,0,0.033,1,0.033
20_21,3019.999999,0.020768,,69485,,290568,,0.088,,0.021,40002,1,,0,1,40002,3019.999999,0.129768,,1,,43022,43022,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
20_20,3019.999999,0.020643,,105092,,472631,,0.149,,0.034,50001,0,,0,0,50001,3019.999999,1.428559,,1,,53021,53021,1,1,1,0,0,0,0.034,,1.224916,,1,0.034,,1.224916,,166,3,32,0,166,3,32,0,0.067,1,0.067
20_17,3239.999795,0.018862,,70737,,306881,,0.093,,0.023,50002,1,,1,0,50002,3239.999795,0.134862,,1,,53241.9998,53241.9998,1,1,1,0,0,0,0.023,,0,,0,0.023,,0,,0,0,0,0,0,0,0,0,0,0,0
25_8,3895.999271,0.025651,0.0188202,282905,817187.5667,1326657,4376787.267,0.455,1.690533333,0.112,50002,1,18,1,0,50002,3895.999271,0.592651,3.7767159,1,1.066666667,53897.99927,53897.99927,1,1,1,0,0,0,0.112,0.6417,0,1.425662367,0,0.112,0.48275,0,1.218946767,0,0,0,0,0,0,0,0,0,0,0
25_9,3839.99956,0.017288,,668628,,3395014,,1.285,,0.3,60001,1,,1,0,60001,3839.99956,1.602288,,1,,63840.99956,63840.99956,1,1,1,0,0,0,0.3,,0,,0,0.3,,0,,0,0,0,0,0,0,0,0,0,0,0
25_10,4083.999228,0.016477,,572982,,2943034,,1.068,,0.269,60002,0,,0,0,60002,4083.999228,2.89057,,1,,64085.99923,64085.99923,1,1,1,0,0,0,0.269,,1.537093,,1,0.269,,1.537093,,91,2,33,3,91,2,33,3,0.562,4,0.1405
25_6,3807.999772,0.01831,,588853,,3055803,,1.126,,0.276,50004,1,,1,0,50004,3807.999772,1.42031,,1,,53811.99977,53811.99977,1,1,1,0,0,0,0.276,,0,,0,0.276,,0,,0,0,0,0,0,0,0,0,0,0,0
25_2,3799.999842,0.023762,,999159,,5404815,,2.146,,0.446,50002,1,,1,0,50002,3799.999842,2.615762,,1,,53801.99984,53801.99984,1,1,1,0,0,0,0.446,,0,,0,0.446,,0,,0,0,0,0,0,0,0,0,0,0,0
25_4,3807.999858,0.01665,,774053,,4103179,,1.566,,0.336,50003,1,,1,0,50003,3807.999858,1.91865,,1,,53810.99986,53810.99986,1,1,1,0,0,0,0.336,,0,,0,0.336,,0,,0,0,0,0,0,0,0,0,0,0,0
25_3,3895.999271,0.015842,,564355,,2922162,,1.045,,0.266,60003,1,,1,0,60003,3895.999271,1.326842,,1,,63898.99927,63898.99927,1,1,1,0,0,0,0.266,,0,,0,0.266,,0,,0,0,0,0,0,0,0,0,0,0,0
25_5,4072.000486,0.016705,,823835,,4394634,,1.698,,0.356,50003,1,,1,0,50003,4072.000486,2.070705,,1,,54075.00049,54075.00049,1,1,1,0,0,0,0.356,,0,,0,0.356,,0,,0,0,0,0,0,0,0,0,0,0,0
25_7,4012.000078,0.016214,,787730,,4178634,,1.604,,0.341,50002,1,,1,0,50002,4012.000078,1.961214,,1,,54014.00008,54014.00008,1,1,1,0,0,0,0.341,,0,,0,0.341,,0,,0,0,0,0,0,0,0,0,0,0,0
25_1,3784.000286,0.023863,,839809,,4478160,,1.687,,0.344,60001,1,,1,0,60001,3784.000286,2.054863,,1,,63785.00029,63785.00029,1,1,1,0,0,0,0.344,,0,,0,0.344,,0,,0,0,0,0,0,0,0,0,0,0,0
25_12,3851.99993,0.017576,,673568,,3533597,,1.348,,0.308,60002,0,,0,0,60002,3851.99993,2.546686,,1,,63853.99993,63853.99993,1,1,1,0,0,0,0.308,,0.87311,,1,0.308,,0.87311,,92,0,8,0,92,0,8,0,0.151,1,0.151
