Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
25_23,3831.999978,0.019013,,12918661,,90669092,,48.174,,7.118,50006,1,,1,0,50006,3831.999978,55.311013,,1,,53837.99998,53837.99998,1,1,1,0,0,0,7.118,,0,,0,7.118,,0,,0,0,0,0,0,0,0,0,0,0,0
25_22,4124.000478,0.015891,,17146139,,125046287,,66.301,,10.027,50006,1,,0,1,50006,4124.000478,205.93267,,2,,54130.00048,54130.00048,1,1,1,0,0,0,135.612,,4.003779,,1,67.806,,2.001889,,86,1,16,0,43,0,8,0,2.834,2,1.417
25_24,3807.999772,0.018592,,13388777,,94817498,,50.414,,7.368,50006,0,,0,0,50006,3807.999676,61.180738,,1,,53813.99968,53813.99977,1,1,1,0,0,0,7.368,,3.380146,,1,7.368,,3.380146,,590,2,107,19,590,2,107,19,1.999,20,0.09995
25_25,3791.999683,0.01889,,9425605,,64164156,,31.888,,5.248,60004,1,,0,1,60004,3791.999683,37.15489,,1,,63795.99968,63795.99968,1,1,1,0,0,0,5.248,,0,,0,5.248,,0,,0,0,0,0,0,0,0,0,0.874,1,0.874
25_26,4087.999588,0.034009,,10296942,,69472020,,35.701,,5.503,60004,0,,0,0,60004,4087.999684,44.113501,,1,,64091.99968,64091.99959,1,1,1,0,0,0,5.503,,2.875492,,1,5.503,,2.875492,,640,4,83,11,640,4,83,11,3.339,12,0.27825
25_27,4012.000078,0.016013,,12387315,,86240934,,45.179,,6.88,50006,1,,0,1,50006,4012.000078,52.075013,,1,,54018.00008,54018.00008,1,1,1,0,0,0,6.88,,0,,0,6.88,,0,,0,0,0,0,0,0,0,0,1.283,1,1.283
25_29,4052.000254,0.017596,,4968968,,31372313,,14.683,,2.509,50005,0,,0,0,50005,4052.000254,18.561149,,1,,54057.00025,54057.00025,1,1,1,0,0,0,2.509,,1.351553,,1,2.509,,1.351553,,474,2,57,1,474,2,57,1,0.216,2,0.108
25_28,4083.999228,0.016501,,24019618,,181975985,,102.125,,14.783,50007,1,,0,1,50007,4083.999228,116.924501,,1,,54090.99923,54090.99923,1,1,1,0,0,0,14.783,,0,,0,14.783,,0,,0,0,0,0,0,0,0,0,2.709,1,2.709
25_30,3824.00021,0.018893,,6954310,,45422832,,22.042,,3.694,50005,1,,1,0,50005,3824.00021,25.754893,,1,,53829.00021,53829.00021,1,1,1,0,0,0,3.694,,0,,0,3.694,,0,,0,0,0,0,0,0,0,0,0,0,0
30_8,4656.666419,0.027224,0.0276364,82937009,90977349.67,654514814,724692174.2,423.802,501.3864333,70.847,60007,0,11,0,0,60007,4656.666419,496.34534,660.5861155,1,1.1,64663.66642,64663.66642,1,1,1,0,0,0,70.847,151.1170667,1.669116,8.0549791,1,70.847,122.0174833,1.669116,7.6148084,335,5,102,2,335,5,102,2,26.008,3,8.669333
30_9,4719.999522,0.026191,,70443644,,545249409,,340.16,,63.337,60007,1,,1,0,60007,4719.999522,403.523191,,1,,64726.99952,64726.99952,1,1,1,0,0,0,63.337,,0,,0,63.337,,0,,0,0,0,0,0,0,0,0,0,0,0
30_11,4949.999452,0.026093,,33216000,,232175078,,130.777,,20.545,60005,1,,1,0,60005,4949.999452,151.348093,,1,,64954.99945,64954.99945,1,1,1,0,0,0,20.545,,0,,0,20.545,,0,,0,0,0,0,0,0,0,0,0,0,0
30_12,4629.999858,0.025454,,55583628,,415636426,,253.977,,40.186,60005,0,,0,0,60005,4629.999858,299.822914,,1,,64634.99986,64634.99986,1,1,1,0,0,0,40.186,,5.63446,,1,40.186,,5.63446,,215,2,127,27,215,2,127,27,3.683,28,0.131536
30_13,4949.999452,0.025238,,58519502,,444716504,,271.121,,44.334,70006,1,,1,0,70006,4949.999452,950.252667,,2,,74955.99945,74955.99945,1,1,1,0,0,0,666.44,,12.666429,,1,333.22,,6.333215,,2026,6,466,39,1013,3,233,19,4.228,41,0.103122
30_16,4609.999683,0.036082,,76431229,,592926389,,384.657,,59.864,60006,0,,0,0,60006,4609.999657,445.891026,,1,,64615.99966,64615.99968,1,1,1,0,0,0,59.864,,1.333944,,1,59.864,,1.333944,,46,2,112,0,46,2,112,0,0.182,1,0.182
30_15,4603.330499,0.028552,,57944109,,435038297,,259.707,,43.505,60006,1,,1,0,60006,4603.330499,887.882119,,2,,64609.3305,64609.3305,1,1,1,0,0,0,627.162,,0.984567,,1,313.581,,0.492283,,9,0,0,0,4,0,0,0,0.105,1,0.105
30_17,4610.000223,0.028363,,43088765,,322764985,,190.99,,34.101,70006,0,,0,0,70006,4610.000223,228.491256,,1,,74616.00022,74616.00022,1,1,1,0,0,0,34.101,,3.371893,,1,34.101,,3.371893,,43,1,30,3,43,1,30,3,0.69,7,0.098571
30_14,4616.665375,0.030276,,158649088,,1314725840,,995.131,,205.124,60007,1,,1,0,60007,4616.665375,1200.285276,,1,,64623.66538,64623.66538,1,1,1,0,0,0,205.124,,0,,0,205.124,,0,,0,0,0,0,0,0,0,0,0,0,0
30_20,4396.666384,0.025659,,59773243,,447267302,,274.974,,44.517,70004,0,,0,0,70004,4396.666384,322.579883,,1,,74400.66638,74400.66638,1,1,1,0,0,0,44.517,,3.063224,,1,44.517,,3.063224,,107,5,158,8,107,5,158,8,1.438,9,0.159778
30_19,4999.998224,0.027531,,82892182,,645785673,,426.901,,67.746,70006,0,,0,0,70006,4999.998224,501.701285,,1,,75005.99822,75005.99822,1,1,1,0,0,0,67.746,,7.026754,,1,67.746,,7.026754,,181,2,139,35,181,2,139,35,4.743,36,0.13175
30_23,4609.998176,0.022254,,23470279,,160826310,,87.072,,13.165,70005,0,,0,0,70005,4609.999725,102.66275,,1,,74614.99973,74614.99818,1,1,1,0,0,0,13.165,,2.403496,,1,13.165,,2.403496,,911,3,162,1,911,3,162,1,0.23,2,0.115
30_22,4333.333185,0.025084,,98802861,,780031010,,528.859,,101.05,60006,0,,0,0,60006,4333.333185,639.325964,,1,,64339.33319,64339.33319,1,1,1,0,0,0,101.05,,9.39188,,1,101.05,,9.39188,,2816,7,355,15,2816,7,355,15,36.567,17,2.151
30_21,4550.000295,0.027131,,106121745,,840795643,,574.532,,96.35,60006,0,,0,0,60006,4550.000285,672.712277,,1,,64556.00029,64556.0003,1,1,1,0,0,0,96.35,,1.803146,,1,96.35,,1.803146,,50,1,9,0,50,1,9,0,0.196,1,0.196
30_18,4689.999628,0.02723,,177364892,,1478812359,,1156.436,,234.55,60007,1,,1,0,60007,4689.999628,1391.01323,,1,,64696.99963,64696.99963,1,1,1,0,0,0,234.55,,0,,0,234.55,,0,,0,0,0,0,0,0,0,0,0,0,0
30_24,4559.999779,0.019354,,91749736,,722253526,,468.188,,80.944,60007,0,,0,0,60007,4559.999779,603.086052,,1,,64566.99978,64566.99978,1,1,1,0,0,0,80.944,,53.934698,,1,80.944,,53.934698,,2974,8,501,332,2974,8,501,332,40.878,335,0.122024
30_25,4610.000026,0.027167,,149671574,,1234954098,,905.802,,217.39,60007,0,,0,0,60007,4610.000026,1133.388945,,1,,64617.00003,64617.00003,1,1,1,0,0,0,217.39,,10.169778,,1,217.39,,10.169778,,345,2,87,17,345,2,87,17,2.361,18,0.131167
30_26,4506.666601,0.021127,,155052131,,1284877450,,993.218,,185.264,70006,0,,0,0,70006,4506.666596,1192.050413,,1,,74512.6666,74512.6666,1,1,1,0,0,0,185.264,,13.547286,,1,185.264,,13.547286,,377,4,104,1,377,4,104,1,0.711,6,0.1185
30_29,4616.665375,0.029102,,76530752,,592743834,,370.039,,65.594,60006,1,,0,1,60006,4616.665375,435.662102,,1,,64622.66538,64622.66538,1,1,1,0,0,0,65.594,,0,,0,65.594,,0,,0,0,0,0,0,0,0,0,11.993,1,11.993
30_1,4546.666586,0.027159,,94649177,,745343500,,491.703,,84.105,70005,0,,0,0,70005,4546.666562,618.360597,,1,,74551.66656,74551.66659,1,1,1,0,0,0,84.105,,42.525438,,1,84.105,,42.525438,,15619,23,626,17,15619,23,626,17,2.323,20,0.11615
30_2,4889.999771,0.035839,,120001174,,971989567,,664.041,,134.139,70006,1,,0,1,70006,4889.999771,798.215839,,1,,74895.99977,74895.99977,1,1,1,0,0,0,134.139,,0,,0,134.139,,0,,0,0,0,0,0,0,0,0,21.478,1,21.478
30_3,4396.666384,0.033318,,45841627,,335984677,,200.523,,31.26,60005,0,,0,0,60005,4396.666384,665.688563,,2,,64401.66638,64401.66638,1,1,1,0,0,0,452.373,,12.759245,,2,226.1865,,6.379622,,4267,17,663,8,2133,8,331,4,13.06,11,1.187273
30_4,4519.999671,0.03234,,82148896,,631164342,,416.349,,67.536,70004,1,,1,0,70004,4519.999671,483.91734,,1,,74523.99967,74523.99967,1,1,1,0,0,0,67.536,,0,,0,67.536,,0,,0,0,0,0,0,0,0,0,0,0,0
30_5,4616.666433,0.028056,,61990638,,465430316,,281.304,,50.754,60005,0,,0,0,60005,4616.666433,335.213334,,1,,64621.66643,64621.66643,1,1,1,0,0,0,50.754,,3.127278,,1,50.754,,3.127278,,88,0,61,3,88,0,61,3,0.58,4,0.145
30_6,4609.999955,0.022736,,21096439,,143473516,,78.696,,11.795,70004,0,,0,0,70004,4609.999764,111.480737,,1,,74613.99976,74613.99996,1,1,1,0,0,0,11.795,,20.967001,,1,11.795,,20.967001,,515,9,442,84,515,9,442,84,14.914,91,0.16389
30_7,4629.999858,0.025929,,168673558,,1408172943,,1052.235,,254.634,60007,0,,0,0,60007,4629.999842,1320.948732,,1,,64636.99984,64636.99986,1,1,1,0,0,0,254.634,,14.053803,,1,254.634,,14.053803,,401,9,253,3,401,9,253,3,0.466,4,0.1165
30_10,4799.999923,0.026396,,61316470,,457942697,,275.87,,50.377,60005,0,,0,0,60005,4799.999716,330.988448,,1,,64804.99972,64804.99992,1,1,1,0,0,0,50.377,,4.715052,,1,50.377,,4.715052,,2051,5,123,1,2051,5,123,1,0.221,2,0.1105
30_30,4603.332558,0.023699,,72932929,,557854094,,346.154,,66.983,60008,1,,0,1,60008,4603.332558,413.160699,,1,,64611.33256,64611.33256,1,1,1,0,0,0,66.983,,0,,0,66.983,,0,,0,0,0,0,0,0,0,0,11.312,1,11.312
30_27,4346.666545,0.019773,,166215628,,1382609724,,1054.265,,214.113,70006,0,,0,0,70006,4346.666545,1284.898658,,1,,74352.66655,74352.66655,1,1,1,0,0,0,214.113,,16.500885,,1,214.113,,16.500885,,165,4,40,0,165,4,40,0,0.131,1,0.131
30_28,4829.999703,0.048735,,176211585,,1494704902,,1144.11,,252.527,70008,1,,0,1,70008,4829.999703,1396.685735,,1,,74837.9997,74837.9997,1,1,1,0,0,0,252.527,,0,,0,252.527,,0,,0,0,0,0,0,0,0,0,38.693,1,38.693
