Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_19,1489.999895,0.00988,,4537,,15000,,0.003,,0,30003,1,,1,0,30003,1489.999895,0.01288,,1,,31492.9999,31492.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_21,1520.000008,0.009434,,8082,,31885,,0.008,,0.001,20006,1,,1,0,20006,1520.000008,0.018434,,1,,21526.00001,21526.00001,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
10_25,1520.000038,0.010021,,5398,,19929,,0.004,,0,20005,1,,1,0,20005,1520.000038,0.014021,,1,,21525.00004,21525.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_26,1599.99997,0.010773,,3816,,13163,,0.003,,0,20004,1,,1,0,20004,1599.99997,0.013773,,1,,21603.99997,21603.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_27,1599.99997,0.011704,,3532,,11767,,0.002,,0,30003,1,,1,0,30003,1599.99997,0.013704,,1,,31602.99997,31602.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_24,1470.000044,0.010596,,3941,,13385,,0.003,,0,20004,1,,1,0,20004,1470.000044,0.013596,,1,,21474.00004,21474.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_30,1609.999961,0.010762,,2767,,8757,,0.002,,0,20003,1,,1,0,20003,1609.999961,0.012762,,1,,21612.99996,21612.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_28,1490.000063,0.009852,,5398,,19929,,0.005,,0,20005,1,,1,0,20005,1490.000063,0.014852,,1,,21495.00006,21495.00006,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_23,1470.000044,0.011249,,6267,,22910,,0.005,,0,20005,1,,0,1,20005,1470.000044,0.016249,,1,,21475.00004,21475.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_29,1599.99997,0.011226,,3934,,13549,,0.003,,0,20004,1,,1,0,20004,1599.99997,0.014226,,1,,21603.99997,21603.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_4,2266.666515,0.012493,0.0124769,50879,70562.93333,218970,335552.4333,0.067,0.106066667,0.015,30004,1,18,1,0,30004,2266.666515,0.094493,0.362177267,1,1.133333333,32270.66652,32270.66652,1,1,1,0,0,0,0.015,0.0851,0,0.1585337,0,0.015,0.044366667,0,0.101349767,0,0,0,0,0,0,0,0,0,0,0
15_6,2186.666638,0.012476,,75741,,354858,,0.11,,0.024,30005,0,,0,0,30005,2186.666638,0.26542,,1,,32191.66664,32191.66664,1,1,1,0,0,0,0.024,,0.118944,,1,0.024,,0.118944,,4,0,7,1,4,0,7,1,0.022,2,0.011
15_2,2253.333253,0.011921,,72784,,347453,,0.109,,0.027,30005,1,,1,0,30005,2253.333253,0.147921,,1,,32258.33325,32258.33325,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0,0,0
15_3,2459.999928,0.013303,,86006,,415973,,0.133,,0.03,30005,1,,1,0,30005,2459.999928,0.176303,,1,,32464.99993,32464.99993,1,1,1,0,0,0,0.03,,0,,0,0.03,,0,,0,0,0,0,0,0,0,0,0,0,0
15_1,2253.333253,0.012046,,75968,,358148,,0.112,,0.028,30005,0,,0,0,30005,2253.333253,0.275294,,1,,32258.33325,32258.33325,1,1,1,0,0,0,0.028,,0.123248,,1,0.028,,0.123248,,4,0,4,1,4,0,4,1,0.017,2,0.0085
15_5,2280.000022,0.017413,,87510,,421131,,0.132,,0.028,30005,1,,0,1,30005,2280.000022,0.177413,,1,,32285.00002,32285.00002,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_10,2293.333219,0.012266,,28041,,105564,,0.03,,0.006,40003,1,,0,1,40003,2293.333219,0.048266,,1,,42296.33322,42296.33322,1,1,1,0,0,0,0.006,,0,,0,0.006,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_8,2280.000022,0.012192,,96523,,483504,,0.158,,0.038,30006,0,,0,0,30006,2279.999927,0.333602,,1,,32285.99993,32286.00002,1,1,1,0,0,0,0.038,,0.12541,,1,0.038,,0.12541,,19,3,4,1,19,3,4,1,0.021,2,0.0105
15_7,2239.999905,0.011938,,38197,,160496,,0.047,,0.014,30004,0,,0,0,30004,2239.999905,0.780358,,1,,32243.99991,32243.99991,1,1,1,0,0,0,0.014,,0.70742,,1,0.014,,0.70742,,102,3,13,15,102,3,13,15,0.225,16,0.014063
15_11,2226.666451,0.01134,,68049,,322600,,0.099,,0.022,30005,1,,1,0,30005,2226.666451,0.13234,,1,,32231.66645,32231.66645,1,1,1,0,0,0,0.022,,0,,0,0.022,,0,,0,0,0,0,0,0,0,0,0,0,0
15_12,2186.66656,0.012105,,83936,,409582,,0.129,,0.029,30005,0,,0,0,30005,2186.66656,0.416665,,1,,32191.66656,32191.66656,1,1,1,0,0,0,0.029,,0.24656,,1,0.029,,0.24656,,29,0,9,0,29,0,9,0,0.034,2,0.017
15_9,2319.999933,0.013889,,51792,,226064,,0.068,,0.016,40003,0,,0,0,40003,2319.999933,0.248361,,1,,42322.99993,42322.99993,1,1,1,0,0,0,0.016,,0.150472,,1,0.016,,0.150472,,13,3,16,2,13,3,16,2,0.036,3,0.012
15_17,2226.666451,0.011496,,65216,,294907,,0.089,,0.02,30004,1,,1,0,30004,2226.666451,0.120496,,1,,32230.66645,32230.66645,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
15_15,2193.333247,0.012243,,37118,,154007,,0.045,,0.012,40003,0,,0,0,40003,2193.333247,2.174485,,3,,42196.33325,42196.33325,1,1,1,0,0,0,0.777,,1.340242,,3,0.259,,0.446747,,243,2,67,11,81,0,22,3,0.239,17,0.014059
15_18,2426.666433,0.013075,,121585,,621081,,0.203,,0.053,30006,1,,1,0,30006,2426.666433,0.269075,,1,,32432.66643,32432.66643,1,1,1,0,0,0,0.053,,0,,0,0.053,,0,,0,0,0,0,0,0,0,0,0,0,0
15_14,2226.666451,0.012237,,73439,,351247,,0.111,,0.028,30005,1,,1,0,30005,2226.666451,0.151237,,1,,32231.66645,32231.66645,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0,0,0
15_16,2279.999807,0.012019,,78031,,371841,,0.119,,0.024,40004,1,,1,0,40004,2279.999807,0.155019,,1,,42283.99981,42283.99981,1,1,1,0,0,0,0.024,,0,,0,0.024,,0,,0,0,0,0,0,0,0,0,0,0,0
15_13,2239.999998,0.012257,,121585,,621081,,0.207,,0.06,30006,0,,0,0,30006,2239.999998,0.424105,,1,,32246,32246,1,1,1,0,0,0,0.06,,0.144848,,1,0.06,,0.144848,,19,2,13,0,19,2,13,0,0.008,1,0.008
15_21,2173.333186,0.012685,,48189,,210446,,0.064,,0.016,40003,0,,0,0,40003,2173.333164,0.197217,,1,,42176.33316,42176.33319,1,1,1,0,0,0,0.016,,0.104532,,1,0.016,,0.104532,,11,2,4,0,11,2,4,0,0.007,1,0.007
15_19,2453.333127,0.012279,,87476,,424820,,0.135,,0.033,40004,1,,0,1,40004,2453.333127,0.180279,,1,,42457.33313,42457.33313,1,1,1,0,0,0,0.033,,0,,0,0.033,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_20,2253.333253,0.012441,,78825,,374860,,0.12,,0.028,40004,1,,1,0,40004,2253.333253,0.160441,,1,,42257.33325,42257.33325,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2266.666856,0.011404,,10147,,33122,,0.008,,0.001,40003,1,,1,0,40003,2266.666856,0.020404,,1,,42269.66686,42269.66686,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,2439.999872,0.012849,,83936,,409582,,0.129,,0.028,30005,0,,0,0,30005,2439.999862,2.430884,,3,,32444.99986,32444.99987,1,1,1,0,0,0,1.056,,1.233035,,3,0.352,,0.411012,,440,4,72,5,146,1,24,1,0.162,12,0.0135
15_22,2279.999822,0.012267,,72784,,347453,,0.11,,0.025,30005,1,,0,1,30005,2279.999822,0.147267,,1,,32284.99982,32284.99982,1,1,1,0,0,0,0.025,,0,,0,0.025,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_25,2239.999956,0.012048,,117742,,607253,,0.202,,0.055,30006,1,,1,0,30006,2239.999956,0.269048,,1,,32245.99996,32245.99996,1,1,1,0,0,0,0.055,,0,,0,0.055,,0,,0,0,0,0,0,0,0,0,0,0,0
15_30,2239.999905,0.012054,,26250,,104974,,0.03,,0.006,30004,0,,0,0,30004,2239.999905,0.395895,,1,,32243.99991,32243.99991,1,1,1,0,0,0,0.006,,0.347841,,1,0.006,,0.347841,,24,1,11,0,24,1,11,0,0.056,3,0.018667
15_27,2253.333253,0.012846,,49214,,213927,,0.064,,0.016,30005,1,,1,0,30005,2253.333253,0.092846,,1,,32258.33325,32258.33325,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2286.666551,0.011758,,55371,,246284,,0.077,,0.017,30004,1,,1,0,30004,2286.666551,0.105758,,1,,32290.66655,32290.66655,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
15_29,2286.666551,0.012306,,96523,,483504,,0.155,,0.033,30006,0,,0,0,30006,2286.666551,0.313765,,1,,32292.66655,32292.66655,1,1,1,0,0,0,0.033,,0.113459,,1,0.033,,0.113459,,10,0,14,0,10,0,14,0,0.014,2,0.007
15_26,2319.999933,0.012661,,78031,,371841,,0.12,,0.028,40004,1,,0,1,40004,2319.999933,0.160661,,1,,42323.99993,42323.99993,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0.018,1,0.018
20_1,2980.000019,0.024207,0.0198526,737101,840010.4667,4195449,4947318.4,1.674,1.999933333,0.317,40005,1,19,0,1,40005,2980.000019,2.015207,3.316030133,1,1.066666667,42985.00002,42985.00002,1,1,1,0,0,0,0.317,0.6272,0,0.6690442,0,0.317,0.500916667,0,0.5941252,0,0,0,0,0,0,0,0,0.032,1,0.032
20_3,3019.999945,0.018873,,981203,,5784239,,2.354,,0.474,50004,0,,0,0,50004,3019.999945,3.237422,,1,,53023.99995,53023.99995,1,1,1,0,0,0,0.474,,0.390549,,1,0.474,,0.390549,,44,3,13,0,44,3,13,0,0.038,1,0.038
20_2,3199.999768,0.020055,,1138895,,6731633,,2.774,,0.506,40005,1,,1,0,40005,3199.999768,3.300055,,1,,43204.99977,43204.99977,1,1,1,0,0,0,0.506,,0,,0,0.506,,0,,0,0,0,0,0,0,0,0,0,0,0
20_4,3199.999768,0.020075,,1382386,,8509554,,3.603,,0.702,40006,0,,0,0,40006,3199.999768,4.84541,,1,,43205.99977,43205.99977,1,1,1,0,0,0,0.702,,0.520335,,1,0.702,,0.520335,,32,1,69,0,32,1,69,0,0.034,1,0.034
20_5,3279.999441,0.020443,,492911,,2675610,,1.016,,0.218,40004,1,,1,0,40004,3279.999441,1.254443,,1,,43283.99944,43283.99944,1,1,1,0,0,0,0.218,,0,,0,0.218,,0,,0,0,0,0,0,0,0,0,0,0,0
20_6,3200.000018,0.025976,,1128703,,6826176,,2.792,,0.572,40006,1,,1,0,40006,3200.000018,3.389976,,1,,43206.00002,43206.00002,1,1,1,0,0,0,0.572,,0,,0,0.572,,0,,0,0,0,0,0,0,0,0,0,0,0
20_7,3199.999768,0.019439,,566159,,3111659,,1.181,,0.285,50003,0,,0,0,50003,3199.999768,5.297115,,1,,53202.99977,53202.99977,1,1,1,0,0,0,0.285,,3.811676,,1,0.285,,3.811676,,2610,3,118,8,2610,3,118,8,0.655,9,0.072778
20_8,3019.999963,0.027912,,441179,,2353326,,0.843,,0.182,50003,1,,1,0,50003,3019.999963,1.052912,,1,,53022.99996,53022.99996,1,1,1,0,0,0,0.182,,0,,0,0.182,,0,,0,0,0,0,0,0,0,0,0,0,0
20_9,3019.999772,0.023159,,275238,,1390931,,0.49,,0.104,40005,0,,0,0,40005,3019.999772,5.683912,,1,,43024.99977,43024.99977,1,1,1,0,0,0,0.104,,5.066753,,1,0.104,,5.066753,,179,1,39,41,179,1,39,41,3.964,42,0.094381
20_10,3220.000142,0.018344,,570658,,3103628,,1.151,,0.233,40004,1,,0,1,40004,3220.000142,1.402344,,1,,43224.00014,43224.00014,1,1,1,0,0,0,0.233,,0,,0,0.233,,0,,0,0,0,0,0,0,0,0,0.031,1,0.031
20_12,3079.999599,0.018832,,607295,,3381052,,1.29,,0.252,40005,1,,0,1,40005,3079.999599,1.560832,,1,,43084.9996,43084.9996,1,1,1,0,0,0,0.252,,0,,0,0.252,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_11,3000,0.014293,,1435747,,8917746,,3.751,,0.71,40006,0,,0,0,40006,3000,6.520694,,1,,43006,43006,1,1,1,0,0,0,0.71,,2.045401,,1,0.71,,2.045401,,1192,13,592,6,1192,13,592,6,0.284,8,0.0355
20_13,3040.000355,0.019262,,328756,,1685350,,0.611,,0.126,50003,0,,0,0,50003,3040.000355,2.422743,,1,,53043.00036,53043.00036,1,1,1,0,0,0,0.126,,1.666481,,1,0.126,,1.666481,,259,2,68,15,259,2,68,15,0.922,16,0.057625
20_14,3199.999768,0.019774,,493438,,2614713,,0.965,,0.25,50003,1,,0,1,50003,3199.999768,1.234774,,1,,53202.99977,53202.99977,1,1,1,0,0,0,0.25,,0,,0,0.25,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_16,3039.999525,0.019474,,689794,,3876245,,1.515,,0.35,30006,1,,0,1,30006,3039.999525,1.884474,,1,,33045.99953,33045.99953,1,1,1,0,0,0,0.35,,0,,0,0.35,,0,,0,0,0,0,0,0,0,0,0.035,1,0.035
20_15,3200.000033,0.014441,,2197693,,14393436,,6.38,,1.09,50006,1,,0,1,50006,3200.000033,7.484441,,1,,53206.00003,53206.00003,1,1,1,0,0,0,1.09,,0,,0,1.09,,0,,0,0,0,0,0,0,0,0,0.053,1,0.053
20_17,3039.999855,0.018306,,974896,,5717061,,2.323,,0.609,40005,0,,0,0,40005,3039.999855,9.378981,,2,,43044.99986,43044.99986,1,1,1,0,0,0,4.246,,2.791675,,2,2.123,,1.395838,,698,3,105,7,349,1,52,3,0.627,11,0.057
20_18,3039.999525,0.030666,,351641,,1793183,,0.627,,0.128,40003,1,,0,1,40003,3039.999525,0.785666,,1,,43042.99953,43042.99953,1,1,1,0,0,0,0.128,,0,,0,0.128,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_19,3119.999531,0.016906,,799613,,4607726,,1.818,,0.461,50004,1,,0,1,50004,3119.999531,2.295906,,1,,53123.99953,53123.99953,1,1,1,0,0,0,0.461,,0,,0,0.461,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_22,3260.000038,0.020053,,536323,,2892587,,1.092,,0.224,40004,0,,0,0,40004,3260.000038,2.056039,,1,,43264.00004,43264.00004,1,1,1,0,0,0,0.224,,0.719986,,1,0.224,,0.719986,,34,3,18,1,34,3,18,1,0.089,2,0.0445
20_21,3239.999795,0.019104,,1261602,,7747647,,3.183,,0.658,50005,1,,1,0,50005,3239.999795,3.860104,,1,,53244.9998,53244.9998,1,1,1,0,0,0,0.658,,0,,0,0.658,,0,,0,0,0,0,0,0,0,0,0,0,0
20_20,3079.999965,0.024413,,911227,,5322269,,2.168,,0.407,40005,0,,0,0,40005,3079.999945,7.226879,,2,,43084.99995,43084.99997,1,1,1,0,0,0,3.331,,1.703466,,2,1.6655,,0.851733,,223,2,47,1,111,1,23,0,0.157,5,0.0314
20_24,3200.000018,0.018849,,428781,,2246444,,0.827,,0.206,40004,1,,0,1,40004,3200.000018,1.051849,,1,,43204.00002,43204.00002,1,1,1,0,0,0,0.206,,0,,0,0.206,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_25,3019.999999,0.021276,,795173,,4580761,,1.795,,0.391,50004,1,,1,0,50004,3019.999999,2.207276,,1,,53024,53024,1,1,1,0,0,0,0.391,,0,,0,0.391,,0,,0,0,0,0,0,0,0,0,0,0,0
20_23,3260.000038,0.019531,,675091,,3813182,,1.441,,0.289,40006,0,,0,0,40006,3260.000134,2.489122,,1,,43266.00013,43266.00004,1,1,1,0,0,0,0.289,,0.739591,,1,0.289,,0.739591,,66,2,31,0,66,2,31,0,0.038,1,0.038
20_27,3000,0.01301,,521634,,2880653,,1.076,,0.226,40005,1,,1,0,40005,3000,1.31501,,1,,43005,43005,1,1,1,0,0,0,0.226,,0,,0,0.226,,0,,0,0,0,0,0,0,0,0,0,0,0
20_26,3019.999945,0.018243,,757706,,4314585,,1.673,,0.333,40005,0,,0,0,40005,3019.999945,2.639656,,1,,43024.99995,43024.99995,1,1,1,0,0,0,0.333,,0.615413,,1,0.333,,0.615413,,25,0,19,3,25,0,19,3,0.172,5,0.0344
20_28,3119.999802,0.018452,,1571113,,9816714,,4.149,,0.865,40006,1,,0,1,40006,3119.999802,5.032452,,1,,43125.9998,43125.9998,1,1,1,0,0,0,0.865,,0,,0,0.865,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_30,3119.999826,0.017571,,607169,,3411955,,1.32,,0.311,40005,1,,0,1,40005,3119.999826,1.648571,,1,,43124.99983,43124.99983,1,1,1,0,0,0,0.311,,0,,0,0.311,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_29,3040.000275,0.014639,,1541189,,9724038,,4.116,,0.776,40007,1,,1,0,40007,3040.000275,4.906639,,1,,43047.00027,43047.00027,1,1,1,0,0,0,0.776,,0,,0,0.776,,0,,0,0,0,0,0,0,0,0,0,0,0
25_2,3851.99993,0.017196,0.018302533,1883061,5942044.933,10764811,39326891.17,4.552,19.37683333,0.865,50004,1,18,0,1,50004,3851.99993,5.434196,33.90894567,1,1.6,53855.99993,53855.99993,1,1,1,0,0,0,0.865,10.70353333,0,3.810276467,0,0.865,4.983128567,0,1.168846367,0,0,0,0,0,0,0,0,0.056,1,0.056
25_1,3824.00021,0.019682,,4749599,,29909718,,14.384,,2.79,50004,0,,0,0,50004,3824.000114,19.495098,,1,,53828.00011,53828.00021,1,1,1,0,0,0,2.79,,2.301416,,1,2.79,,2.301416,,2146,0,14,0,2146,0,14,0,0.065,1,0.065
25_3,4067.99925,0.017157,,4560045,,28537267,,13.393,,2.61,60003,1,,1,0,60003,4067.99925,16.020157,,1,,64070.99925,64070.99925,1,1,1,0,0,0,2.61,,0,,0,2.61,,0,,0,0,0,0,0,0,0,0,0,0,0
25_4,4031.999981,0.017081,,5223543,,33598684,,16.127,,2.641,50005,1,,0,1,50005,4031.999981,18.785081,,1,,54036.99998,54036.99998,1,1,1,0,0,0,2.641,,0,,0,2.641,,0,,0,0,0,0,0,0,0,0,0.342,1,0.342
25_6,4087.999588,0.01799,,4855155,,30684297,,14.404,,2.481,50004,1,,1,0,50004,4087.999588,16.90299,,1,,54091.99959,54091.99959,1,1,1,0,0,0,2.481,,0,,0,2.481,,0,,0,0,0,0,0,0,0,0,0,0,0
25_5,4012.000078,0.016951,,13405116,,95849914,,50.757,,7.956,50006,1,,0,1,50006,4012.000078,58.729951,,1,,54018.00008,54018.00008,1,1,1,0,0,0,7.956,,0,,0,7.956,,0,,0,0,0,0,0,0,0,0,1.441,1,1.441
25_7,4124.000478,0.016747,,8801548,,60740127,,30.148,,4.755,60006,0,,0,0,60006,4124.000478,39.67299,,1,,64130.00048,64130.00048,1,1,1,0,0,0,4.755,,4.753243,,1,4.755,,4.753243,,374,5,233,41,374,5,233,41,2.669,42,0.063548
25_8,3823.999849,0.016608,,7761406,,52047822,,25.7,,4.24,50005,1,,1,0,50005,3823.999849,213.869937,,14,,53828.99985,53828.99985,1,1,1,0,0,0,117.766,,70.387329,,13,8.411857,,5.027666,,36053,46,1682,167,2575,3,120,11,16.614,182,0.091286
25_9,3844.000065,0.018474,,2257208,,12857454,,5.573,,1.025,50003,1,,1,0,50003,3844.000065,6.616474,,1,,53847.00007,53847.00007,1,1,1,0,0,0,1.025,,0,,0,1.025,,0,,0,0,0,0,0,0,0,0,0,0,0
25_10,3872.000247,0.017752,,6061893,,39769040,,19.442,,3.212,50005,0,,0,0,50005,3872.00024,23.567897,,1,,53877.00024,53877.00025,1,1,1,0,0,0,3.212,,0.896145,,1,3.212,,0.896145,,67,0,4,0,67,0,4,0,0.064,1,0.064
