Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_14,1470.000015,0.008605,,3400,,11355,,0.002,,0,20004,1,,0,1,20004,1470.000015,0.010605,,1,,21474.00002,21474.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_18,1609.999961,0.011047,,1934,,5304,,0.001,,0,20002,1,,1,0,20002,1609.999961,0.012047,,1,,21611.99996,21611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_16,1609.999961,0.01072,,1777,,4897,,0.001,,0,30002,1,,1,0,30002,1609.999961,0.01172,,1,,31611.99996,31611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_11,1479.999927,0.009549,,1338,,3719,,0,,0,20002,1,,0,1,20002,1479.999927,0.009549,,1,,21481.99993,21481.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_17,1520.000008,0.009339,,2387,,7306,,0.001,,0,20003,1,,1,0,20003,1520.000008,0.010339,,1,,21523.00001,21523.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_12,1549.999961,0.011046,,1580,,4519,,0.001,,0,20003,0,,0,0,20003,1549.999961,0.084949,,1,,21552.99996,21552.99996,1,1,1,0,0,0,0,,0.072903,,1,0,,0.072903,,2,2,1,1,2,2,1,1,0.01,3,0.003333
10_13,1630.000019,0.011674,,1580,,4519,,0.001,,0,20002,1,,1,0,20002,1630.000019,0.012674,,1,,21632.00002,21632.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_19,1519.999863,0.010819,,2031,,6042,,0.001,,0,20003,1,,1,0,20003,1519.999863,0.011819,,1,,21522.99986,21522.99986,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_15,1489.999895,0.009681,,3934,,13549,,0.003,,0,20004,1,,1,0,20004,1489.999895,0.012681,,1,,21493.9999,21493.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_20,1600.000101,0.00967,,1121,,2897,,0,,0,30002,1,,0,1,30002,1600.000101,0.00967,,1,,31602.0001,31602.0001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_22,1469.999915,0.009284,,3816,,13163,,0.003,,0,20004,1,,0,1,20004,1469.999915,0.012284,,1,,21473.99992,21473.99992,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_29,1549.999961,0.011219,,1978,,5519,,0.001,,0,20002,1,,1,0,20002,1549.999961,0.012219,,1,,21551.99996,21551.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_21,1479.999927,0.00923,,3375,,10541,,0.002,,0,20003,1,,0,1,20003,1479.999927,0.01123,,1,,21482.99993,21482.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_24,1520.000038,0.009675,,3400,,11355,,0.002,,0,20004,1,,0,1,20004,1520.000038,0.011675,,1,,21524.00004,21524.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_25,1629.999873,0.013103,,2909,,8783,,0.002,,0,20003,1,,1,0,20003,1629.999873,0.015103,,1,,21632.99987,21632.99987,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_23,1609.999961,0.014197,,3400,,11355,,0.002,,0,20004,1,,1,0,20004,1609.999961,0.016197,,1,,21613.99996,21613.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_26,1609.999961,0.010779,,1979,,5829,,0.001,,0,20003,0,,0,0,20003,1609.999961,0.175838,,1,,21612.99996,21612.99996,1,1,1,0,0,0,0,,0.164059,,1,0,,0.164059,,11,1,2,0,11,1,2,0,0.017,3,0.005667
10_30,1520.000038,0.010011,,2031,,6042,,0.001,,0,20003,1,,1,0,20003,1520.000038,0.011011,,1,,21523.00004,21523.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_27,1599.99997,0.011494,,2197,,6806,,0.001,,0,20003,1,,1,0,20003,1599.99997,0.012494,,1,,21602.99997,21602.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_28,1520.000008,0.009491,,3934,,13549,,0.003,,0,20004,0,,0,0,20004,1520.000008,0.095785,,1,,21524.00001,21524.00001,1,1,1,0,0,0,0,,0.083294,,1,0,,0.083294,,1,0,4,2,1,0,4,2,0.014,5,0.0028
15_1,2279.999807,0.011785,0.0131582,18570,39291.5,68657,172312.6333,0.019,0.0515,0.003,30002,1,23,1,0,30002,2279.999807,0.033785,0.144657633,1,1,32281.99981,32281.99981,1,1,1,0,0,0,0.003,0.012166667,0,0.067832767,0,0.003,0.012166667,0,0.067832767,0,0,0,0,0,0,0,0,0,0,0
15_4,2293.333244,0.011413,,19180,,70984,,0.019,,0.003,30002,1,,0,1,30002,2293.333244,0.033413,,1,,32295.33324,32295.33324,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_7,2280.000076,0.012719,,36121,,153735,,0.045,,0.011,20004,1,,1,0,20004,2280.000076,0.068719,,1,,22284.00008,22284.00008,1,1,1,0,0,0,0.011,,0,,0,0.011,,0,,0,0,0,0,0,0,0,0,0,0,0
15_6,2186.66656,0.011829,,41925,,182754,,0.053,,0.012,30004,1,,0,1,30004,2186.66656,0.076829,,1,,32190.66656,32190.66656,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0.018,1,0.018
15_2,2373.333099,0.012141,,41925,,182754,,0.055,,0.013,30004,1,,1,0,30004,2373.333099,0.080141,,1,,32377.3331,32377.3331,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0,0,0
15_8,2439.999872,0.01268,,60732,,279146,,0.086,,0.019,30004,1,,0,1,30004,2439.999872,0.11768,,1,,32443.99987,32443.99987,1,1,1,0,0,0,0.019,,0,,0,0.019,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_5,2426.666433,0.011529,,20223,,78253,,0.021,,0.004,30002,1,,0,1,30002,2426.666433,0.036529,,1,,32428.66643,32428.66643,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_3,2253.333253,0.015415,,26828,,109853,,0.031,,0.006,30005,1,,1,0,30005,2253.333253,0.052415,,1,,32258.33325,32258.33325,1,1,1,0,0,0,0.006,,0,,0,0.006,,0,,0,0,0,0,0,0,0,0,0,0,0
15_9,2253.333223,0.020421,,51589,,232869,,0.071,,0.019,30004,0,,0,0,30004,2253.333223,0.207022,,1,,32257.33322,32257.33322,1,1,1,0,0,0,0.019,,0.096601,,1,0.019,,0.096601,,8,0,1,0,8,0,1,0,0.007,1,0.007
15_10,2279.999807,0.0125,,59660,,274519,,0.083,,0.02,30004,0,,0,0,30004,2279.999807,0.707798,,1,,32283.99981,32283.99981,1,1,1,0,0,0,0.02,,0.592298,,1,0.02,,0.592298,,27,1,36,3,27,1,36,3,0.156,5,0.0312
15_12,2186.666638,0.011687,,25918,,103929,,0.03,,0.007,30003,1,,1,0,30003,2186.666638,0.048687,,1,,32189.66664,32189.66664,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
15_18,2286.666551,0.011733,,28794,,118842,,0.033,,0.008,30003,0,,0,0,30003,2286.666551,0.198284,,1,,32289.66655,32289.66655,1,1,1,0,0,0,0.008,,0.145551,,1,0.008,,0.145551,,8,1,0,0,8,1,0,0,0.014,2,0.007
15_15,2339.999938,0.0108,,51589,,232869,,0.068,,0.017,30004,0,,0,0,30004,2339.999938,0.471567,,1,,32343.99994,32343.99994,1,1,1,0,0,0,0.017,,0.375767,,1,0.017,,0.375767,,16,3,4,1,16,3,4,1,0.083,2,0.0415
15_11,2266.666734,0.011106,,24674,,97545,,0.027,,0.006,30003,0,,0,0,30003,2266.666734,0.447763,,1,,32269.66673,32269.66673,1,1,1,0,0,0,0.006,,0.403657,,1,0.006,,0.403657,,10,2,37,4,10,2,37,4,0.081,6,0.0135
15_14,1440.00015,0.011462,,37743,,160653,,0.047,,0.012,30004,1,,1,0,30004,1440.00015,0.070462,,1,,31444.00015,31444.00015,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0,0,0
15_17,2239.999905,0.012184,,26347,,105259,,0.029,,0.006,30003,0,,0,0,30003,2239.999901,0.301739,,1,,32242.9999,32242.99991,1,1,1,0,0,0,0.006,,0.254555,,1,0.006,,0.254555,,3,2,25,0,3,2,25,0,0.03,2,0.015
15_13,2193.333247,0.011872,,72784,,347453,,0.112,,0.027,30005,1,,0,1,30005,2193.333247,0.150872,,1,,32198.33325,32198.33325,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_16,2253.333253,0.018941,,44014,,192397,,0.059,,0.017,40003,1,,1,0,40003,2253.333253,0.094941,,1,,42256.33325,42256.33325,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,1493.33348,0.010763,,29598,,121022,,0.035,,0.008,30003,1,,1,0,30003,1493.33348,0.053763,,1,,31496.33348,31496.33348,1,1,1,0,0,0,0.008,,0,,0,0.008,,0,,0,0,0,0,0,0,0,0,0,0,0
15_25,2253.333223,0.013256,,33956,,139151,,0.04,,0.01,30003,1,,1,0,30003,2253.333223,0.063256,,1,,32256.33322,32256.33322,1,1,1,0,0,0,0.01,,0,,0,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2246.666622,0.023178,,13531,,48989,,0.012,,0.002,30002,0,,0,0,30002,2246.666107,0.203732,,1,,32248.66611,32248.66662,1,1,1,0,0,0,0.002,,0.166554,,1,0.002,,0.166554,,29,0,3,0,29,0,3,0,0.007,1,0.007
15_20,2253.333253,0.012346,,53197,,239623,,0.073,,0.018,40003,1,,1,0,40003,2253.333253,0.103346,,1,,42256.33325,42256.33325,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2319.999933,0.011876,,51643,,232190,,0.069,,0.017,30004,1,,1,0,30004,2319.999933,0.097876,,1,,32323.99993,32323.99993,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
15_21,2193.333247,0.017064,,7902,,24822,,0.006,,0.001,30002,1,,1,0,30002,2193.333247,0.024064,,1,,32195.33325,32195.33325,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_27,2279.999822,0.013159,,41809,,183082,,0.054,,0.013,30004,1,,1,0,30004,2279.999822,0.080159,,1,,32283.99982,32283.99982,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0,0,0
15_22,2280.000022,0.012221,,41453,,180431,,0.053,,0.013,30004,1,,0,1,30004,2280.000022,0.078221,,1,,32284.00002,32284.00002,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_19,2319.999933,0.012414,,74107,,355185,,0.114,,0.027,40004,1,,1,0,40004,2319.999933,0.153414,,1,,42323.99993,42323.99993,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0,0,0
15_26,2439.999774,0.012985,,83936,,409582,,0.131,,0.029,30005,1,,0,1,30005,2439.999774,0.172985,,1,,32444.99977,32444.99977,1,1,1,0,0,0,0.029,,0,,0,0.029,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_30,2239.999905,0.011543,,29220,,120320,,0.035,,0.008,30003,1,,1,0,30003,2239.999905,0.054543,,1,,32242.99991,32242.99991,1,1,1,0,0,0,0.008,,0,,0,0.008,,0,,0,0,0,0,0,0,0,0,0,0,0
15_29,2253.333253,0.011724,,29777,,122511,,0.035,,0.009,40002,1,,0,1,40002,2253.333253,0.055724,,1,,42255.33325,42255.33325,1,1,1,0,0,0,0.009,,0,,0,0.009,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
20_2,3279.999441,0.020074,0.019036333,214179,295701.4333,1035485,1519769.633,0.358,0.5475,0.081,40003,1,23,0,1,40003,3279.999441,0.459074,0.934708967,1,1.033333333,43282.99944,43282.99944,1,1,1,0,0,0,0.081,0.162133333,0,0.2060393,0,0.081,0.1388,0,0.1942076,0,0,0,0,0,0,0,0,0.032,1,0.032
20_3,3199.999768,0.020101,,353005,,1835991,,0.662,,0.138,40004,1,,1,0,40004,3199.999768,0.820101,,1,,43203.99977,43203.99977,1,1,1,0,0,0,0.138,,0,,0,0.138,,0,,0,0,0,0,0,0,0,0,0,0,0
20_1,3019.999999,0.020509,,436783,,2333610,,0.86,,0.216,50003,1,,0,1,50003,3019.999999,1.096509,,1,,53023,53023,1,1,1,0,0,0,0.216,,0,,0,0.216,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
20_4,3220.000142,0.017908,,254320,,1254658,,0.43,,0.094,50002,1,,1,0,50002,3220.000142,0.541908,,1,,53222.00014,53222.00014,1,1,1,0,0,0,0.094,,0,,0,0.094,,0,,0,0,0,0,0,0,0,0,0,0,0
20_5,3039.999855,0.021418,,71722,,293736,,0.089,,0.022,40004,1,,1,0,40004,3039.999855,0.132418,,1,,43043.99986,43043.99986,1,1,1,0,0,0,0.022,,0,,0,0.022,,0,,0,0,0,0,0,0,0,0,0,0,0
20_7,2959.999946,0.020398,,378481,,1954784,,0.709,,0.157,50002,0,,0,0,50002,2959.999946,1.166287,,1,,52961.99995,52961.99995,1,1,1,0,0,0,0.157,,0.279889,,1,0.157,,0.279889,,12,2,0,1,12,2,0,1,0.048,2,0.024
20_6,3200.000018,0.019088,,188880,,914718,,0.31,,0.076,40004,0,,0,0,40004,3200.000018,0.939765,,1,,43204.00002,43204.00002,1,1,1,0,0,0,0.076,,0.534677,,1,0.076,,0.534677,,76,1,10,1,76,1,10,1,0.079,2,0.0395
20_10,3020.000046,0.020411,,116605,,514390,,0.165,,0.04,40002,1,,0,1,40002,3020.000046,0.225411,,1,,43022.00005,43022.00005,1,1,1,0,0,0,0.04,,0,,0,0.04,,0,,0,0,0,0,0,0,0,0,0.031,1,0.031
20_9,3119.999802,0.017939,,104277,,452430,,0.144,,0.034,50002,1,,1,0,50002,3119.999802,0.195939,,1,,53121.9998,53121.9998,1,1,1,0,0,0,0.034,,0,,0,0.034,,0,,0,0,0,0,0,0,0,0,0,0,0
20_11,3119.999531,0.017244,,479257,,2575906,,0.962,,0.21,40005,1,,0,1,40005,3119.999531,1.189244,,1,,43124.99953,43124.99953,1,1,1,0,0,0,0.21,,0,,0,0.21,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_8,3020.000046,0.0201,,312595,,1574152,,0.558,,0.116,40003,1,,1,0,40003,3020.000046,0.6941,,1,,43023.00005,43023.00005,1,1,1,0,0,0,0.116,,0,,0,0.116,,0,,0,0,0,0,0,0,0,0,0,0,0
20_13,3200.000018,0.018538,,112071,,488616,,0.156,,0.038,40003,0,,0,0,40003,3200.000018,0.447114,,1,,43203.00002,43203.00002,1,1,1,0,0,0,0.038,,0.234576,,1,0.038,,0.234576,,4,1,7,0,4,1,7,0,0.021,1,0.021
20_15,3000.000018,0.022203,,204973,,977397,,0.328,,0.074,40003,1,,1,0,40003,3000.000018,0.424203,,1,,43003.00002,43003.00002,1,1,1,0,0,0,0.074,,0,,0,0.074,,0,,0,0,0,0,0,0,0,0,0,0,0
20_12,3099.999681,0.01815,,204973,,977397,,0.332,,0.076,40003,1,,0,1,40003,3099.999681,0.42615,,1,,43102.99968,43102.99968,1,1,1,0,0,0,0.076,,0,,0,0.076,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_16,3119.999531,0.016751,,353812,,1841439,,0.648,,0.142,40004,1,,1,0,40004,3119.999531,0.806751,,1,,43123.99953,43123.99953,1,1,1,0,0,0,0.142,,0,,0,0.142,,0,,0,0,0,0,0,0,0,0,0,0,0
20_17,3000,0.013099,,230877,,1118469,,0.404,,0.114,40003,1,,0,1,40003,3000,0.531099,,1,,43003,43003,1,1,1,0,0,0,0.114,,0,,0,0.114,,0,,0,0,0,0,0,0,0,0,0.033,1,0.033
20_20,3119.999957,0.015635,,427587,,2277220,,0.831,,0.179,40004,1,,0,1,40004,3119.999957,1.025635,,1,,43123.99996,43123.99996,1,1,1,0,0,0,0.179,,0,,0,0.179,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_19,3020.000046,0.02074,,492457,,2657566,,1.001,,0.215,40004,1,,1,0,40004,3020.000046,1.23674,,1,,43024.00005,43024.00005,1,1,1,0,0,0,0.215,,0,,0,0.215,,0,,0,0,0,0,0,0,0,0,0,0,0
20_14,3199.999768,0.018894,,434964,,2314204,,0.843,,0.21,40004,1,,1,0,40004,3199.999768,1.071894,,1,,43203.99977,43203.99977,1,1,1,0,0,0,0.21,,0,,0,0.21,,0,,0,0,0,0,0,0,0,0,0,0,0
20_18,3200.000244,0.015219,,694123,,3906516,,1.535,,0.305,50003,1,,1,0,50003,3200.000244,1.855219,,1,,53203.00024,53203.00024,1,1,1,0,0,0,0.305,,0,,0,0.305,,0,,0,0,0,0,0,0,0,0,0,0,0
20_25,3279.999441,0.020626,,132480,,593309,,0.191,,0.061,40003,1,,1,0,40003,3279.999441,0.272626,,1,,43282.99944,43282.99944,1,1,1,0,0,0,0.061,,0,,0,0.061,,0,,0,0,0,0,0,0,0,0,0,0,0
20_22,3019.999999,0.021553,,101369,,439434,,0.14,,0.034,40003,1,,1,0,40003,3019.999999,0.195553,,1,,43023,43023,1,1,1,0,0,0,0.034,,0,,0,0.034,,0,,0,0,0,0,0,0,0,0,0,0,0
20_23,3039.999801,0.021267,,200554,,944027,,0.324,,0.085,40002,1,,1,0,40002,3039.999801,0.430267,,1,,43041.9998,43041.9998,1,1,1,0,0,0,0.085,,0,,0,0.085,,0,,0,0,0,0,0,0,0,0,0,0,0
20_26,3199.999768,0.020232,,260592,,1281131,,0.45,,0.108,40004,1,,1,0,40004,3199.999768,0.578232,,1,,43203.99977,43203.99977,1,1,1,0,0,0,0.108,,0,,0,0.108,,0,,0,0,0,0,0,0,0,0,0,0,0
20_24,3019.999772,0.018685,,641178,,3580206,,1.355,,0.263,40004,1,,0,1,40004,3019.999772,1.636685,,1,,43023.99977,43023.99977,1,1,1,0,0,0,0.263,,0,,0,0.263,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_27,3040.000162,0.017047,,281425,,1401881,,0.491,,0.104,50002,0,,0,0,50002,3040.000162,3.773199,,1,,53042.00016,53042.00016,1,1,1,0,0,0,0.104,,3.161152,,1,0.104,,3.161152,,96,1,50,12,96,1,50,12,1.728,13,0.132923
20_21,2999.99997,0.019041,,451094,,2414245,,0.889,,0.191,40004,0,,0,0,40004,2999.99997,3.017942,,2,,43003.99997,43003.99997,1,1,1,0,0,0,1.4,,0.709901,,2,0.7,,0.35495,,106,0,14,1,53,0,7,0,0.089,3,0.029667
20_30,3199.999768,0.019736,,245036,,1203159,,0.412,,0.087,30004,0,,0,0,30004,3199.999768,1.279803,,1,,33203.99977,33203.99977,1,1,1,0,0,0,0.087,,0.761067,,1,0.087,,0.761067,,61,3,33,1,61,3,33,1,0.079,2,0.0395
20_29,3199.999768,0.019009,,349613,,1794793,,0.645,,0.128,50002,1,,1,0,50002,3199.999768,0.792009,,1,,53201.99977,53201.99977,1,1,1,0,0,0,0.128,,0,,0,0.128,,0,,0,0,0,0,0,0,0,0,0,0,0
20_28,3080.000025,0.019475,,141761,,642220,,0.203,,0.057,40003,0,,0,0,40003,3080.000017,0.779392,,1,,43083.00002,43083.00003,1,1,1,0,0,0,0.057,,0.499917,,1,0.057,,0.499917,,81,2,37,0,81,2,37,0,0.04,1,0.04
25_2,4067.99925,0.01731,0.018146867,1050301,1515859.2,5585327,8488634.333,2.191,3.572033333,0.451,40003,1,14,1,0,40003,4067.99925,2.65931,6.0300535,1,1.066666667,44070.99925,44070.99925,1,1,1,0,0,0,0.451,1.0553,0,1.3845733,0,0.451,0.875316667,0,1.1982881,0,0,0,0,0,0,0,0,0,0,0
25_3,3871.999198,0.016751,,1197067,,6406488,,2.538,,0.492,50003,1,,1,0,50003,3871.999198,3.046751,,1,,53874.9992,53874.9992,1,1,1,0,0,0,0.492,,0,,0,0.492,,0,,0,0,0,0,0,0,0,0,0,0,0
25_5,3855.999428,0.016477,,1532699,,8571510,,3.607,,0.728,50004,0,,0,0,50004,3855.999409,9.440186,,1,,53859.99941,53859.99943,1,1,1,0,0,0,0.728,,5.088709,,1,0.728,,5.088709,,1483,5,179,41,1483,5,179,41,2.66,42,0.063333
25_7,3791.999683,0.016942,,628198,,3160394,,1.194,,0.259,50004,0,,0,0,50004,3791.99973,13.311874,,2,,53795.99973,53795.99968,1,1,1,0,0,0,2.031,,10.069932,,2,1.0155,,5.034966,,2685,2,144,66,1342,1,72,33,4.857,68,0.071426
25_4,3800.000408,0.016976,,2050561,,11563115,,4.953,,1.015,50004,1,,1,0,50004,3800.000408,5.984976,,1,,53804.00041,53804.00041,1,1,1,0,0,0,1.015,,0,,0,1.015,,0,,0,0,0,0,0,0,0,0,0,0,0
25_8,4031.999981,0.018407,,2043472,,11878409,,5.134,,0.945,50004,0,,0,0,50004,4031.999981,7.660832,,1,,54035.99998,54035.99998,1,1,1,0,0,0,0.945,,1.563425,,1,0.945,,1.563425,,74,2,33,3,74,2,33,3,0.319,4,0.07975
25_1,3823.999849,0.016359,,2699615,,15985322,,7.103,,1.313,50003,1,,1,0,50003,3823.999849,8.432359,,1,,53826.99985,53826.99985,1,1,1,0,0,0,1.313,,0,,0,1.313,,0,,0,0,0,0,0,0,0,0,0,0,0
25_6,3811.999968,0.016562,,2827113,,16884553,,7.528,,1.571,60002,0,,0,0,60002,3811.999968,11.696535,,1,,63813.99997,63813.99997,1,1,1,0,0,0,1.571,,2.580973,,1,1.571,,2.580973,,600,5,56,11,600,5,56,11,1.112,12,0.092667
25_14,4124.000478,0.015982,,687122,,3400268,,1.257,,0.304,50002,0,,0,0,50002,4124.000478,3.963994,,1,,54126.00048,54126.00048,1,1,1,0,0,0,0.304,,2.387012,,1,0.304,,2.387012,,303,5,164,9,303,5,164,9,0.788,10,0.0788
25_9,3808.000159,0.015981,,942214,,4934890,,1.89,,0.393,50003,1,,1,0,50003,3808.000159,2.298981,,1,,53811.00016,53811.00016,1,1,1,0,0,0,0.393,,0,,0,0.393,,0,,0,0,0,0,0,0,0,0,0,0,0
25_11,3831.999978,0.020256,,1030002,,5442342,,2.106,,0.472,50004,1,,1,0,50004,3831.999978,2.598256,,1,,53835.99998,53835.99998,1,1,1,0,0,0,0.472,,0,,0,0.472,,0,,0,0,0,0,0,0,0,0,0,0,0
