Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_4,1,20001.000000,21480.999898,0.303402,1,21480.999898,1479.999898,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_13,1,20002.000000,21522.000038,0.342737,1,21522.000038,1520.000038,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_1,1,20003.000000,21473.000044,0.370187,1,21473.000044,1470.000044,20003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_30,1,21492.000010,21492.000010,0.312181,1,21492.000010,1490.000010,20002.000000,0.000000,0.057810,1,1490.000010,0.000000,0,0,2,0,4,0.004000,0.001000,12,4,
10_17,1,20003.000000,21493.000063,0.531599,1,21493.000063,1490.000063,20003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_14,1,21611.999961,21611.999961,0.207092,1,21611.999961,1609.999961,20002.000000,0.000000,0.308321,1,1609.999961,0.000000,19,0,16,0,4,0.031000,0.007750,48,4,
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_18,1,20001.000000,21550.999961,0.017448,1,21550.999961,1549.999961,20001.000000,0.000000,0.002000,1,0.000000,0,0,0,0,0,1,0.001000,0.001000,1,1,0,0
10_23,1,20001.000000,21491.000063,0.121188,1,21491.000063,1490.000063,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_8,1,20002.000000,21551.999961,0.235018,1,21551.999961,1549.999961,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_25,1,20001.000000,21470.999915,0.175384,1,21470.999915,1469.999915,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_5,1,20002.000000,21481.999927,0.219386,1,21481.999927,1479.999927,20002.000000,0.000000,0.014000,1,0.000000,0,0,0,0,0,1,0.013000,0.013000,1,1,0,0
10_7,1,20002.000000,21471.999966,0.386630,1,21471.999966,1469.999966,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_19,1,30001.000000,31491.000063,0.373508,1,31491.000063,1490.000063,30001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_24,1,30001.000000,31480.999951,0.345423,1,31480.999951,1479.999951,30001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_16,1,21633.000017,21633.000019,0.369624,1,21633.000019,1630.000019,20003.000000,0.000000,0.048334,1,1630.000017,0.000000,4,0,9,0,3,0.003000,0.001000,18,3,
10_15,1,20003.000000,21633.000019,0.624908,1,21633.000019,1630.000019,20003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_21,1,20001.000000,21631.000019,0.609268,1,21631.000019,1630.000019,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_29,1,20001.000000,21601.000101,0.017726,1,21601.000101,1600.000101,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_22,1,20001.000000,21610.999961,0.138756,1,21610.999961,1609.999961,20001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_26,1,20002.000000,21481.999951,0.245017,1,21481.999951,1479.999951,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
10_9,1,20003.000000,21203.000042,0.509378,1,21203.000042,1200.000042,20003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_12,1,20002.000000,21531.999922,0.239144,1,21531.999922,1529.999922,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_3,1,20001.992629,21521.992637,0.231560,1,21521.992637,1520.000008,20001.992629,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_10,1,20002.000000,21562.000014,0.331978,1,21562.000014,1560.000014,20002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
10_27,1,20003.000000,21603.000101,0.619106,1,21603.000101,1600.000101,20003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
20_6,1,50001.000000,52940.999947,2.549230,1,52940.999947,2939.999947,50001.000000,0.000000,0.031000,1,0.000000,0,0,0,0,0,1,0.030000,0.030000,1,1,0,0
20_17,1,30003.000000,33263.000038,0.959439,1,33263.000038,3260.000038,30003.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
20_30,1,40002.000000,43102.000319,2.399967,1,43102.000319,3100.000319,40002.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
20_10,1,40001.000000,43120.999675,3.328527,1,43120.999675,3119.999675,40001.000000,0.000000,0.032000,1,0.000000,0,0,0,0,0,1,0.031000,0.031000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
20_4,1,43020.999945,43020.999945,2.246209,1,43020.999945,3019.999945,40001.000000,0.000000,0.592740,1,3019.999945,0.000000,137,1,2,0,1,0.061000,0.061000,90,1,
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
20_1,1,50001.000000,53221.000142,3.373445,1,53221.000142,3220.000142,50001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
20_29,1,40001.000000,43120.999531,3.845161,1,43120.999531,3119.999531,40001.000000,0.000000,0.000000,1,0.000000,0,0,0,0,0,0,0.000000,0.000000,1,1,0,0
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,LB,Time.MP,MP.Status,Obj.MP,MP.theta,MP.F1F2,MP.gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
