Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_14,2439.999647,0.023616,,1252,,3395,,0.001,,0,20002,1,,1,0,20002,2439.999647,0.024616,,1,,22441.99965,22441.99965,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_18,2719.999578,0.03833,,701,,1680,,0,,0,20001,1,,1,0,20001,2719.999578,0.03833,,1,,22720.99958,22720.99958,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_19,2509.99978,0.026869,,2239,,6978,,0.001,,0,20003,1,,0,1,20003,2509.99978,0.027869,,1,,22512.99978,22512.99978,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.003,1,0.003
10_27,2499.999731,0.024852,,1446,,4009,,0,,0,20002,1,,1,0,20002,2499.999731,0.024852,,1,,22501.99973,22501.99973,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_21,2119.999993,0.027984,,1677,,4824,,0.001,,0,20002,1,,1,0,20002,2119.999993,0.028984,,1,,22121.99999,22121.99999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_23,2769.999979,0.041711,,2542,,8138,,0.001,,0,20003,1,,1,0,20003,2769.999979,0.042711,,1,,22772.99998,22772.99998,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_26,2040.000014,0.015582,,1114,,2786,,0,,0,20001,0,,0,0,20001,2039.99999,0.558898,,1,,22040.99999,22041.00001,1,1,1,0,0,0,0,,0.543316,,1,0,,0.543316,,21,2,14,1,21,2,14,1,0.038,4,0.0095
10_24,2539.999764,0.029984,,278,,553,,0,,0,30001,1,,1,0,30001,2539.999764,0.029984,,1,,32540.99976,32540.99976,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_25,2689.999726,0.043035,,1023,,2701,,0,,0,20002,1,,1,0,20002,2689.999726,0.043035,,1,,22691.99973,22691.99973,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_29,2039.99974,0.018228,,2197,,6806,,0.001,,0,20003,1,,1,0,20003,2039.99974,0.019228,,1,,22042.99974,22042.99974,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_22,2139.99996,0.018939,,766,,1833,,0,,0,30001,0,,0,0,30001,2139.99996,0.231368,,1,,32140.99996,32140.99996,1,1,1,0,0,0,0,,0.212429,,1,0,,0.212429,,4,0,6,0,4,0,6,0,0.005,3,0.001667
10_30,2769.999775,0.036172,,1121,,2897,,0,,0,30001,1,,1,0,30001,2769.999775,0.036172,,1,,32770.99978,32770.99978,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_28,2459.999631,0.024206,,1803,,5366,,0.001,,0,20003,1,,1,0,20003,2459.999631,0.025206,,1,,22462.99963,22462.99963,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_8,3679.999354,0.035905,0.099345133,16365,11975.1,61069,42920.53333,0.016,0.010866667,0.003,30002,1,10,1,0,30002,3679.999354,0.054905,2.053541867,1,1.066666667,33681.99935,33681.99935,1,1,1,0,0,0,0.003,0.002366667,0,1.9409634,0,0.003,0.002033333,0,1.7470567,0,0,0,0,0,0,0,0,0,0,0
15_6,3793.332713,0.042319,,3810,,10763,,0.002,,0,40001,0,,0,0,40001,3793.333128,1.217028,,1,,43794.33313,43794.33271,1,1,1,0,0,0,0,,1.172709,,1,0,,1.172709,,11,3,6,0,11,3,6,0,0.055,2,0.0275
15_9,3366.666588,0.036405,,5988,,18260,,0.004,,0,40001,0,,0,0,40001,3366.666588,1.448204,,1,,43367.66659,43367.66659,1,1,1,0,0,0,0,,1.407799,,1,0,,1.407799,,40,2,51,0,40,2,51,0,0.038,2,0.019
15_1,3839.999719,0.03493,,11990,,42459,,0.01,,0.002,30002,0,,0,0,30002,3839.999719,0.629153,,1,,33841.99972,33841.99972,1,1,1,0,0,0,0.002,,0.582223,,1,0.002,,0.582223,,4,1,18,2,4,1,18,2,0.056,3,0.018667
15_2,3866.666378,0.12702,,17596,,66395,,0.019,,0.003,30002,0,,0,0,30002,3866.666353,1.567334,,1,,33868.66635,33868.66638,1,1,1,0,0,0,0.003,,1.418314,,1,0.003,,1.418314,,48,0,10,0,48,0,10,0,0.09,3,0.03
15_5,3993.333181,0.071623,,7522,,24177,,0.005,,0.001,30001,0,,0,0,30001,3993.333166,1.700484,,1,,33994.33317,33994.33318,1,1,1,0,0,0,0.001,,1.622861,,1,0.001,,1.622861,,60,2,84,0,60,2,84,0,0.066,5,0.0132
15_7,4086.666359,0.180881,,9110,,30182,,0.007,,0.001,40001,1,,1,0,40001,4086.666359,5.949127,,2,,44087.66636,44087.66636,1,1,1,0,0,0,0.007,,5.754246,,1,0.0035,,2.877123,,118,4,13,2,59,2,6,1,0.117,9,0.013
15_4,3839.999594,0.120704,,12879,,46686,,0.011,,0.002,30003,1,,0,1,30003,3839.999594,0.133704,,1,,33842.99959,33842.99959,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_3,4033.332805,0.337873,,14224,,51689,,0.014,,0.002,30002,0,,0,0,30002,4033.33335,6.245028,,2,,34035.33335,34035.33281,1,1,1,0,0,0,0.013,,5.880155,,2,0.0065,,2.940077,,68,1,47,3,34,0,23,1,0.208,11,0.018909
15_10,4066.666208,0.224417,,19038,,72605,,0.02,,0.004,30002,0,,0,0,30002,4066.666379,5.174022,,1,,34068.66638,34068.66621,1,1,1,0,0,0,0.004,,4.925605,,1,0.004,,4.925605,,18,2,8,2,18,2,8,2,0.208,9,0.023111
15_16,3706.666136,0.032807,,8378,,27275,,0.006,,0.001,40001,1,,0,1,40001,3706.666136,0.039807,,1,,43707.66614,43707.66614,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_17,3346.666583,0.029255,,16365,,61069,,0.016,,0.003,30002,1,,1,0,30002,3346.666583,0.048255,,1,,33348.66658,33348.66658,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_15,4153.332908,0.271018,,4894,,14432,,0.003,,0,30002,1,,1,0,30002,4153.332908,0.274018,,1,,34155.33291,34155.33291,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_20,3953.332733,0.060005,,19965,,77072,,0.021,,0.004,30002,0,,0,0,30002,3953.332948,1.834837,,1,,33955.33295,33955.33273,1,1,1,0,0,0,0.004,,1.749832,,1,0.004,,1.749832,,222,1,32,7,222,1,32,7,0.188,9,0.020889
15_12,4026.666256,0.090479,,8120,,26282,,0.006,,0.001,30001,1,,0,1,30001,4026.666256,0.097479,,1,,34027.66626,34027.66626,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_18,3239.999644,0.028951,,9987,,33768,,0.008,,0.001,30001,1,,1,0,30001,3239.999644,0.037951,,1,,33240.99964,33240.99964,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_14,4186.666532,0.075696,,13538,,48913,,0.012,,0.002,30002,0,,0,0,30002,4186.66658,4.142201,,1,,34188.66658,34188.66653,1,1,1,0,0,0,0.002,,4.052505,,1,0.002,,4.052505,,192,1,35,14,192,1,35,14,0.491,19,0.025842
15_19,3966.666626,0.049818,,13538,,48913,,0.012,,0.002,30002,0,,0,0,30002,3966.666447,2.947616,,1,,33968.66645,33968.66663,1,1,1,0,0,0,0.002,,2.883798,,1,0.002,,2.883798,,7,0,55,2,7,0,55,2,0.136,9,0.015111
15_13,3959.999853,0.043396,,7776,,25675,,0.006,,0.001,30002,0,,0,0,30002,3959.999853,2.763186,,1,,33961.99985,33961.99985,1,1,1,0,0,0,0.001,,2.71279,,1,0.001,,2.71279,,436,0,112,8,436,0,112,8,0.169,11,0.015364
15_11,3966.666692,0.067573,,17596,,66395,,0.018,,0.003,30002,0,,0,0,30002,3966.666669,4.227353,,1,,33968.66667,33968.66669,1,1,1,0,0,0,0.003,,4.13878,,1,0.003,,4.13878,,148,3,92,4,148,3,92,4,0.272,14,0.019429
15_23,3919.999534,0.058785,,9987,,33768,,0.008,,0.001,30001,1,,1,0,30001,3919.999534,0.067785,,1,,33920.99953,33920.99953,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_30,3719.999696,0.035034,,17663,,66658,,0.018,,0.003,30002,0,,0,0,30002,3719.999696,1.409823,,1,,33721.9997,33721.9997,1,1,1,0,0,0,0.003,,1.353789,,1,0.003,,1.353789,,50,4,25,0,50,4,25,0,0.022,1,0.022
15_26,4206.666596,0.199987,,2961,,7560,,0.002,,0,20002,1,,1,0,20002,4206.666596,0.201987,,1,,24208.6666,24208.6666,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,4026.666497,0.063008,,13920,,50376,,0.012,,0.002,30002,0,,0,0,30002,4026.666497,1.723918,,1,,34028.6665,34028.6665,1,1,1,0,0,0,0.002,,1.64691,,1,0.002,,1.64691,,13,1,24,0,13,1,24,0,0.045,4,0.01125
15_25,3853.33298,0.061497,,19119,,73027,,0.019,,0.004,40001,0,,0,0,40001,3853.33298,1.771475,,1,,43854.33298,43854.33298,1,1,1,0,0,0,0.004,,1.686978,,1,0.004,,1.686978,,40,1,33,0,40,1,33,0,0.073,3,0.024333
15_29,4146.666255,0.095656,,15508,,57581,,0.015,,0.003,30002,0,,0,0,30002,4146.666314,2.519693,,1,,34148.66631,34148.66626,1,1,1,0,0,0,0.003,,2.406037,,1,0.003,,2.406037,,113,0,109,0,113,0,109,0,0.042,3,0.014
15_27,3973.333091,0.158645,,5657,,17249,,0.004,,0,30002,0,,0,0,30002,3973.333091,3.426183,,1,,33975.33309,33975.33309,1,1,1,0,0,0,0,,3.263538,,1,0,,3.263538,,33,1,14,0,33,1,14,0,0.056,6,0.009333
15_28,3793.333216,0.048089,,14224,,51689,,0.013,,0.002,30002,0,,0,0,30002,3793.333216,2.540724,,1,,33795.33322,33795.33322,1,1,1,0,0,0,0.002,,2.477635,,1,0.002,,2.477635,,4,2,6,1,4,2,6,1,0.069,4,0.01725
15_21,4019.999673,0.147005,,7997,,26716,,0.006,,0.001,30003,0,,0,0,30003,4019.999673,4.723037,,1,,34022.99967,34022.99967,1,1,1,0,0,0,0.001,,4.569032,,1,0.001,,4.569032,,143,6,144,19,143,6,144,19,2.172,29,0.074897
15_22,4006.666641,0.151573,,13538,,48913,,0.013,,0.002,30002,0,,0,0,30002,4006.666641,2.689939,,1,,34008.66664,34008.66664,1,1,1,0,0,0,0.002,,2.523366,,1,0.002,,2.523366,,39,3,70,0,39,3,70,0,0.116,8,0.0145
20_3,5259.999599,0.081286,0.120274833,30334,62295.2,107459,251832.8,0.031,0.077166667,0.009,40002,0,2,0,0,40002,5259.999565,3.494165,56.56584503,1,2.833333333,45261.99957,45261.9996,1,1,1,0,0,0,0.009,22.53806667,3.372879,33.83033687,1,0.009,1.602230267,3.372879,8.629767933,17,4,44,3,17,4,44,3,0.277,7,0.039571
20_2,5299.999673,0.113472,,74779,,309191,,0.094,,0.026,50001,0,,0,0,50001,5299.999632,6.422304,,1,,55300.99963,55300.99967,1,1,1,0,0,0,0.026,,6.188832,,1,0.026,,6.188832,,41,4,19,0,41,4,19,0,0.147,5,0.0294
20_1,5129.999818,0.074778,,106422,,457492,,0.144,,0.036,50001,0,,0,0,50001,5129.999669,7.100975,,1,,55130.99967,55130.99982,1,1,1,0,0,0,0.036,,6.846197,,1,0.036,,6.846197,,47,3,139,58,47,3,139,58,2.829,61,0.046377
20_4,5419.99964,0.21786,,38311,,138666,,0.041,,0.014,40001,0,,0,0,40001,5419.999527,12.831158,,1,,45420.99953,45420.99964,1,1,1,0,0,0,0.014,,12.558298,,1,0.014,,12.558298,,246,7,244,9,246,7,244,9,0.797,17,0.046882
20_8,5159.999438,0.110901,,85328,,357462,,0.112,,0.038,40001,0,,0,0,40001,5159.999437,4.57008,,1,,45160.99944,45160.99944,1,1,1,0,0,0,0.038,,4.309179,,1,0.038,,4.309179,,17,7,109,0,17,7,109,0,0.184,6,0.030667
20_5,4189.999911,0.199263,,64899,,264818,,0.078,,0.021,40002,0,,0,0,40002,4189.999861,10.770446,,1,,44191.99986,44191.99991,1,1,1,0,0,0,0.021,,10.472183,,1,0.021,,10.472183,,162,3,78,4,162,3,78,4,0.34,11,0.030909
20_6,5259.999663,0.223971,,52340,,206346,,0.06,,0.017,40003,0,,0,0,40003,5259.999461,15.393303,,1,,45262.99946,45262.99966,1,1,1,0,0,0,0.017,,15.092332,,1,0.017,,15.092332,,179,7,129,9,179,7,129,9,0.711,21,0.033857
20_7,5199.999556,0.089838,,80508,,335428,,0.107,,0.068,30002,0,,0,0,30002,5199.999546,74.626068,,6,,35201.99955,35201.99956,1,1,1,0,0,0,24.863,,49.56623,,6,4.143833,,8.261038,,6429,20,958,114,1071,3,159,19,4.927,142,0.034697
20_10,5199.999607,0.058965,,28717,,102862,,0.028,,0.007,50001,1,,1,0,50001,5199.999607,0.093965,,1,,55200.99961,55200.99961,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
20_12,4419.999227,0.039728,,70718,,287503,,0.089,,0.034,40001,1,,1,0,40001,4419.999227,0.162728,,1,,44420.99923,44420.99923,1,1,1,0,0,0,0.034,,0,,0,0.034,,0,,0,0,0,0,0,0,0,0,0,0,0
20_9,5429.999982,0.173963,,45626,,177980,,0.054,,0.013,50001,0,,0,0,50001,5429.99998,14.012295,,1,,55430.99998,55430.99998,1,1,1,0,0,0,0.013,,13.771332,,1,0.013,,13.771332,,105,4,202,1,105,4,202,1,0.446,11,0.040545
20_13,5139.999729,0.092817,,76105,,312349,,0.099,,0.043,40001,0,,0,0,40001,5139.999729,14.327985,,2,,45140.99973,45140.99973,1,1,1,0,0,0,0.149,,13.987168,,2,0.0745,,6.993584,,1590,8,425,36,795,4,212,18,1.961,46,0.04263
20_11,5079.99986,0.061507,,61232,,245589,,0.076,,0.046,40002,0,,0,0,40002,5079.999852,21.192607,,1,,45081.99985,45081.99986,1,1,1,0,0,0,0.046,,21.0091,,1,0.046,,21.0091,,4130,7,167,2,4130,7,167,2,0.225,3,0.075
20_15,4899.999844,0.048883,,98999,,421824,,0.134,,0.033,50001,0,,0,0,50001,4899.999836,1.237404,,1,,54900.99984,54900.99984,1,1,1,0,0,0,0.033,,1.021521,,1,0.033,,1.021521,,0,0,0,1,0,0,0,1,0.068,2,0.034
20_14,4739.999703,0.047759,,41616,,158215,,0.045,,0.011,40002,0,,0,0,40002,4739.999703,2.550299,,1,,44741.9997,44741.9997,1,1,1,0,0,0,0.011,,2.44654,,1,0.011,,2.44654,,25,3,35,1,25,3,35,1,0.063,2,0.0315
20_17,5049.999899,0.048449,,66209,,267345,,0.083,,0.033,40001,0,,0,0,40001,5049.999861,3.197222,,1,,45050.99986,45050.9999,1,1,1,0,0,0,0.033,,3.032773,,1,0.033,,3.032773,,29,0,24,0,29,0,24,0,0.08,2,0.04
20_18,5230.000189,0.280627,,67650,,273859,,0.085,,0.033,50001,0,,0,0,50001,5229.999994,65.744048,,2,,55230.99999,55231.00019,1,1,1,0,0,0,0.123,,65.255421,,2,0.0615,,32.62771,,357,10,333,42,178,5,166,21,3.472,72,0.048222
20_21,5239.99972,0.123676,,27104,,94129,,0.026,,0.007,50001,0,,0,0,50001,5239.99972,8.366374,,1,,55240.99972,55240.99972,1,1,1,0,0,0,0.007,,8.209698,,1,0.007,,8.209698,,97,4,181,14,97,4,181,14,1.055,20,0.05275
20_19,5169.999357,0.10248,,56817,,226492,,0.069,,0.026,40002,0,,0,0,40002,5169.999347,16.56584,,1,,45171.99935,45171.99936,1,1,1,0,0,0,0.026,,16.36836,,1,0.026,,16.36836,,148,12,216,4,148,12,216,4,0.518,10,0.0518
20_16,5429.999703,0.185076,,67650,,273859,,0.086,,0.054,50001,0,,0,0,50001,5429.999703,477.107754,,22,,55430.9997,55430.9997,1,1,1,0,0,0,227.666,,249.170678,,22,10.348455,,11.32594,,20470,78,3761,592,930,3,170,26,30.316,771,0.03932
20_20,5139.999661,0.074727,,86061,,360979,,0.113,,0.04,40001,0,,0,0,40002,5139.999661,94.075846,,11,,45141.99966,45141.99966,1,1,1,0,0,0,42.809,,51.079119,,11,3.891727,,4.643556,,7700,14,571,63,700,1,51,5,4.83,97,0.049794
20_22,5129.999881,0.194234,,31022,,109972,,0.03,,0.008,50001,0,,0,0,50001,5129.999881,4.895445,,1,,55130.99988,55130.99988,1,1,1,0,0,0,0.008,,4.663211,,1,0.008,,4.663211,,46,4,92,1,46,4,92,1,0.17,5,0.034
20_27,5199.998997,0.065105,,94338,,400176,,0.128,,0.043,50001,0,,0,0,50001,5199.999434,3.851276,,1,,55200.99943,55200.999,1,1,1,0,0,0,0.043,,3.615171,,1,0.043,,3.615171,,118,1,51,3,118,1,51,3,0.179,6,0.029833
20_24,5259.999391,0.122627,,81698,,340844,,0.104,,0.026,40001,0,,0,0,40001,5260.000243,3.915572,,1,,45261.00024,45260.99939,1,1,1,0,0,0,0.026,,3.662945,,1,0.026,,3.662945,,33,1,29,1,33,1,29,1,0.099,4,0.02475
20_26,5019.999423,0.094955,,36488,,131358,,0.037,,0.011,40001,0,,0,0,40001,5019.999391,9.456552,,2,,45020.99939,45020.99942,1,1,1,0,0,0,0.046,,9.278597,,2,0.023,,4.639299,,722,4,153,15,361,2,76,7,0.786,21,0.037429
20_28,5179.999806,0.202743,,66209,,267345,,0.08,,0.021,40001,0,,0,0,40001,5179.999767,8.652742,,1,,45180.99977,45180.99981,1,1,1,0,0,0,0.021,,8.348999,,1,0.021,,8.348999,,70,6,108,0,70,6,108,0,0.313,9,0.034778
20_29,5219.999337,0.091101,,46664,,182414,,0.054,,0.027,30003,0,,0,0,30003,5219.999328,6.798487,,1,,35222.99933,35222.99934,1,1,1,0,0,0,0.027,,6.626386,,1,0.027,,6.626386,,106,9,125,11,106,9,125,11,1.021,16,0.063813
20_25,5219.9999,0.092548,,55793,,221163,,0.065,,0.017,40002,0,,0,0,40002,5219.9999,29.295993,,4,,45221.9999,45221.9999,1,1,1,0,0,0,10.399,,18.739445,,4,2.59975,,4.684861,,2628,16,431,46,657,4,107,11,2.162,61,0.035443
20_30,5199.999344,0.085076,,87747,,368876,,0.116,,0.031,50001,0,,0,0,50001,5199.999282,5.708852,,1,,55200.99928,55200.99934,1,1,1,0,0,0,0.031,,5.476776,,1,0.031,,5.476776,,108,5,96,2,108,5,96,2,0.497,11,0.045182
20_23,4239.999406,0.20983,,41472,,152989,,0.047,,0.022,40001,0,,0,0,40001,4239.999281,770.557566,,14,,44240.99928,44240.99941,1,1,1,0,0,0,369.56,,400.740736,,14,26.397143,,28.624338,,3450,82,1214,78,246,5,86,5,10.362,222,0.046676
25_6,6747.998799,0.233537,0.229881567,236472,223897.9333,1033533,971801.2,0.343,0.329366667,0.084,60001,1,6,0,1,60001,6747.998799,0.660537,435.643884,1,5.666666667,66748.9988,66748.9988,1,1,1,0,0,0,0.084,173.0508667,0,262.0337691,0,0.084,13.52538663,0,71.17275773,0,0,0,0,0,0,0,0,0.056,1,0.056
25_8,6671.999958,0.246001,,126317,,489321,,0.156,,0.042,50001,1,,0,1,50001,6671.999958,0.444001,,1,,56672.99996,56672.99996,1,1,1,0,0,0,0.042,,0,,0,0.042,,0,,0,0,0,0,0,0,0,0,0.058,1,0.058
25_5,6611.999995,0.308931,,300459,,1336063,,0.462,,0.101,50001,1,,0,1,50001,6611.999995,0.871931,,1,,56613,56613,1,1,1,0,0,0,0.101,,0,,0,0.101,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_2,6516.000591,0.055855,,106318,,403904,,0.127,,0.034,50001,0,,0,0,50001,6516.000489,7.156513,,1,,56517.00049,56517.00059,1,1,1,0,0,0,0.034,,6.939658,,1,0.034,,6.939658,,30,2,57,0,30,2,57,0,0.326,7,0.046571
25_1,6627.998728,0.260065,,366269,,1659473,,0.597,,0.132,50001,0,,0,0,50001,6627.998703,9.632039,,1,,56628.9987,56628.99873,1,1,1,0,0,0,0.132,,8.642974,,1,0.132,,8.642974,,43,1,7,0,43,1,7,0,0.177,3,0.059
25_3,6628.000036,0.274419,,136298,,559226,,0.176,,0.05,50002,0,,0,0,50002,6628.000036,8.823053,,1,,56630.00004,56630.00004,1,1,1,0,0,0,0.05,,8.322634,,1,0.05,,8.322634,,76,3,68,5,76,3,68,5,0.773,10,0.0773
25_4,6767.999564,0.429697,,183207,,772000,,0.257,,0.064,50002,0,,0,0,50002,6767.99983,198.923043,,3,,56769.99983,56769.99956,1,1,1,0,0,0,62.936,,135.300346,,3,20.978667,,45.100115,,6863,39,1313,39,2287,13,437,13,7.646,71,0.10769
25_18,6572.000273,0.241341,,199071,,844733,,0.279,,0.072,40003,1,,0,1,40003,6572.000273,0.592341,,1,,46575.00027,46575.00027,1,1,1,0,0,0,0.072,,0,,0,0.072,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
