Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
30_2,1,67397.667074,67397.667074,0.162000,1,60001.000000,0.000000,0.000000,1,7396.667074,0.000000,0,0,0,0,1,0.096000,0.096000,1,1,
30_1,1,77307.667060,77307.667054,0.305000,1,70001.000000,0.000000,15.782456,1,7306.667060,0.000000,1703,3,74,3,4,0.913000,0.228250,1066,1,
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
30_4,1,67180.998916,67180.998916,0.278000,1,60001.000000,0.000000,0.000000,1,7179.998916,0.000000,0,0,0,0,1,0.100000,0.100000,1,1,
30_3,1,67130.999430,66977.666157,0.114000,1,60001.000000,0.000000,6.488996,1,7129.999430,0.000000,361,3,10,1,2,0.216000,0.108000,270,1,
 ,2,67130.999430,66977.666157,0.886000,1,60001.000000,0.000000,65.722113,1,9723.333946,0.000000,9011,13,390,28,30,3.662000,0.122067,4480,2,
 ,3,67130.999430,66977.666157,66.073000,1,60001.000000,0.000000,19.432047,1,7129.999459,0.000000,689,8,299,5,8,0.848000,0.106000,742,3,
 ,4,67130.999430,66977.666157,19.715000,1,60001.000000,0.000000,37.839408,1,10330.000738,0.000000,5797,6,81,0,1,0.107000,0.107000,2930,1,
 ,5,67130.999430,66977.666157,38.156000,1,60001.000000,0.000000,13.685912,1,7129.999452,0.000000,2043,2,177,12,13,1.559000,0.119923,1254,1,
 ,6,67130.999430,66977.666157,13.998000,1,60001.000000,0.000000,8.544293,1,7129.999459,0.000000,223,2,75,15,16,2.256000,0.141000,246,1,
 ,7,67130.999430,66977.666157,8.825000,1,60001.000000,0.000000,7.391053,1,7129.999459,0.000000,287,3,152,7,8,0.855000,0.106875,352,1,
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
30_5,1,77304.332540,77304.332540,0.327000,1,70001.000000,0.000000,0.000000,1,7303.332540,0.000000,0,0,0,0,1,0.096000,0.096000,1,1,
 ,8,67130.999430,66977.666157,7.675000,1,60001.000000,0.000000,68.006864,1,7129.999363,0.000000,6409,33,1132,46,50,6.058000,0.121160,5610,4,
 ,9,67130.999430,66977.666157,68.309000,1,60001.000000,0.000000,29.235794,1,7129.999350,0.000000,1383,17,167,53,55,9.182000,0.166945,1014,2,
 ,10,67130.999430,66977.666157,29.536000,1,60001.000000,0.000000,29.817794,1,7129.999453,0.000000,617,13,733,138,139,16.761000,0.120583,1176,1,
 ,11,67130.999430,66977.666157,30.111000,1,60001.000000,0.000000,11.190045,1,7129.999554,0.000000,778,1,172,40,41,4.567000,0.111390,694,1,
 ,12,67130.999430,66977.666157,11.484000,1,60001.000000,0.000000,15.272785,1,7129.999443,0.000000,1368,6,345,20,21,2.678000,0.127524,1332,1,
 ,13,67130.999430,66977.666157,15.567000,1,60001.000000,0.000000,41.091272,1,9723.333876,0.000000,7056,14,416,4,5,0.730000,0.146000,3688,1,
 ,14,67130.999430,66977.666157,41.389000,1,60001.000000,0.000000,13.036605,1,9723.334029,0.000000,655,1,101,6,7,1.687000,0.241000,476,1,
 ,15,67130.999430,66977.666157,13.322000,1,60001.000000,0.000000,6.655857,1,10330.000728,0.000000,599,4,48,0,1,0.112000,0.112000,458,1,
 ,16,67130.999430,66977.666157,6.935000,1,60001.000000,0.000000,6.368429,1,10330.000797,0.000000,45,1,8,1,6,0.758000,0.126333,70,5,
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
30_6,1,77097.666615,77097.666615,0.349000,1,70001.000000,0.000000,0.000000,1,7096.666615,0.000000,0,0,0,0,0,0.000000,0,1,1,
30_7,1,67200.999512,67200.999523,0.329000,1,60001.000000,0.000000,8.925422,1,7199.999512,0.000000,156,3,164,11,12,1.764000,0.147000,252,1,
 ,17,67130.999430,66977.666157,6.645000,1,60001.000000,0.000000,53.866731,1,9723.333983,0.000000,11950,22,349,9,10,1.340000,0.134000,6936,1,
 ,18,67130.999430,66977.666157,54.194000,1,60001.000000,0.000000,6.732872,1,9723.333867,0.000000,272,2,54,1,4,0.469000,0.117250,252,3,
 ,19,67130.999430,66977.666157,7.033000,1,60001.000000,0.000000,37.174937,1,10330.000755,0.000000,5834,5,214,9,12,1.686000,0.140500,3238,3,
 ,20,67130.999430,66977.666157,37.471000,1,60001.000000,0.000000,15.102597,1,10330.000781,0.000000,2911,1,69,18,19,2.297000,0.120895,1420,1,
 ,21,67130.999430,66977.666157,15.393000,1,60001.000000,0.000000,14.648978,1,9723.333933,0.000000,244,7,238,68,69,8.562000,0.124087,564,1,
 ,22,67130.999430,66977.666157,14.943000,1,60001.000000,0.000000,14.198486,1,9723.333907,0.000000,1587,4,265,9,10,1.183000,0.118300,1118,1,
 ,23,67130.999430,66977.666157,14.498000,1,60001.000000,0.000000,25.463337,1,10330.000879,0.000000,3493,3,206,1,2,0.388000,0.194000,1888,1,
 ,24,67130.999430,66977.666157,25.761000,1,60001.000000,0.000000,11.788913,1,10330.000752,0.000000,2003,4,162,6,7,0.752000,0.107429,1232,1,
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
Ins,Iter,UB,currentLB,Time.MP,MP.Status,Obj.MP,MP.Gap,Time.SP,SP.Status,Obj.SP,SP.Gap,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood,Num.SP-S2.solved,Time.Solve.SP-S2,Avg.Time.SolveSP2,Num.IntegerSol.Found,Num.FeasibleSol.Found,Num.lazy3.added,Num.reduced.lazy3.added
30_8,1,76950.999595,76950.999595,0.154000,1,70001.000000,0.000000,0.000000,1,6949.999595,0.000000,0,0,0,0,1,0.096000,0.096000,1,1,
 ,25,67130.999430,66977.666157,12.074000,1,60001.000000,0.000000,35.020695,1,9723.333898,0.000000,3452,14,335,5,9,0.994000,0.110444,2854,4,
30_9,1,77147.666417,77147.666393,0.350000,1,70001.000000,0.000000,10.028382,1,7146.666417,0.000000,887,1,42,2,3,0.445000,0.148333,650,1,
 ,26,67130.999430,66977.666157,35.324000,1,60001.000000,0.000000,25.495048,1,9723.333923,0.000000,2697,9,191,4,5,1.464000,0.292800,1368,1,
 ,27,67130.999430,66977.666157,25.787000,1,60001.000000,0.000000,44.903669,1,10330.000659,0.000000,6199,9,327,3,4,0.447000,0.111750,4716,1,
 ,28,67130.999430,66977.666157,45.199000,1,60001.000000,0.000000,27.833675,1,10330.000702,0.000000,2796,9,273,29,32,5.551000,0.173469,2204,3,
 ,29,67130.999430,66977.666157,28.114000,1,60001.000000,0.000000,11.784268,1,9723.333904,0.000000,1280,2,61,0,1,0.118000,0.118000,688,1,
 ,30,67130.999430,66977.666157,12.067000,1,60001.000000,0.000000,43.886288,1,7129.999458,0.000000,5070,12,375,3,4,0.533000,0.133250,3086,1,
 ,31,67130.999430,66977.666157,44.186000,1,60001.000000,0.000000,21.118808,1,10330.000783,0.000000,3546,7,357,14,20,2.797000,0.139850,1792,6,
