Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
15_12,2186.666638,0.024508,,37653,,172723,,0.05,,0.012,40003,1,,1,0,40003,2186.666638,42189.66664,,0.086508,,1,,42189.66664,42189.66664,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0,0,0
15_19,2253.333253,0.018336,,15223,,61500,,0.016,,0.002,40002,1,,1,0,40002,2253.333253,42255.33325,,0.036336,,1,,42255.33325,42255.33325,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_22,2253.333253,0.01203,,66030,,332129,,0.104,,0.032,40004,1,,1,0,40004,2253.333253,42257.33325,,0.14803,,1,,42257.33325,42257.33325,1,1,1,0,0,0,0.032,,0,,0,0.032,,0,,0,0,0,0,0,0,0,0,0,0,0
15_27,2266.666734,0.011797,,20799,,84786,,0.023,,0.004,30003,1,,0,1,30003,2266.666734,32269.66673,,0.038797,,1,,32269.66673,32269.66673,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_18,2499.999559,0.012628,,49174,,236962,,0.072,,0.017,40004,0,,0,0,40004,2499.999559,42503.99956,,0.593887,,1,,42503.99956,42503.99956,1,1,1,0,0,0,0.017,,0.492259,,1,0.017,,0.492259,,126,2,17,0,126,2,17,0,0.019,1,0.019
15_20,2339.999938,0.011454,,38654,,177231,,0.053,,0.024,40003,1,,1,0,40003,2339.999938,42342.99994,,0.088454,,1,,42342.99994,42342.99994,1,1,1,0,0,0,0.024,,0,,0,0.024,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,2226.666451,0.011319,,66030,,332129,,0.103,,0.023,40004,1,,1,0,40004,2226.666451,42230.66645,,0.137319,,1,,42230.66645,42230.66645,1,1,1,0,0,0,0.023,,0,,0,0.023,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2273.333168,0.011884,,54809,,268331,,0.083,,0.018,40004,1,,1,0,40004,2273.333168,42277.33317,,0.112884,,1,,42277.33317,42277.33317,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
15_25,2253.333223,0.012955,,44303,,207443,,0.062,,0.021,40003,1,,1,0,40003,2253.333223,42256.33322,,0.095955,,1,,42256.33322,42256.33322,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0,0,0
15_26,2186.666638,0.011725,,52336,,255283,,0.077,,0.018,40004,1,,0,1,40004,2186.666638,42190.66664,,0.670396,,2,,42190.66664,42190.66664,1,1,1,0,0,0,0.081,,0.500671,,1,0.0405,,0.250335,,199,0,4,1,99,0,2,0,0.073,3,0.024333
15_21,2386.666641,0.012021,,44303,,207443,,0.061,,0.016,40003,1,,0,1,40003,2386.666641,42389.66664,,0.089021,,1,,42389.66664,42389.66664,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_30,2279.999909,0.011608,,6853,,22658,,0.005,,0.001,30001,0,,0,0,30001,2279.999909,32280.99991,,2.195056,,3,,32280.99991,32280.99991,1,1,1,0,0,0,0.887,,1.291448,,3,0.295667,,0.430483,,276,1,55,3,92,0,18,1,0.149,8,0.018625
15_29,2426.666433,0.012201,,41210,,196413,,0.058,,0.014,40004,1,,1,0,40004,2426.666433,42430.66643,,0.084201,,1,,42430.66643,42430.66643,1,1,1,0,0,0,0.014,,0,,0,0.014,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2499.999559,0.01206,,20799,,84786,,0.025,,0.005,30003,1,,1,0,30003,2499.999559,32502.99956,,0.04206,,1,,32502.99956,32502.99956,1,1,1,0,0,0,0.005,,0,,0,0.005,,0,,0,0,0,0,0,0,0,0,0,0,0
20_10,3079.999599,0.019991,0.019254333,145017,334280.8667,695526,1860724.567,0.225,0.6713,0.058,40002,1,11,1,0,40002,3079.999599,43081.9996,46431.53318,0.302991,1.4708087,1,1.066666667,43081.9996,43081.9996,1,1,1,0,0,0,0.058,0.185266667,0,0.5949877,0,0.058,0.155955567,0,0.5183273,0,0,0,0,0,0,0,0,0,0,0
20_6,3079.999599,0.019366,,185883,,933064,,0.315,,0.073,50002,0,,0,0,50002,3079.999599,53081.9996,,1.015118,,1,,53081.9996,53081.9996,1,1,1,0,0,0,0.073,,0.607752,,1,0.073,,0.607752,,21,0,23,4,21,0,23,4,0.188,5,0.0376
20_9,3199.999768,0.028653,,427264,,2401099,,0.866,,0.187,40004,1,,1,0,40004,3199.999768,43203.99977,,1.081653,,1,,43203.99977,43203.99977,1,1,1,0,0,0,0.187,,0,,0,0.187,,0,,0,0,0,0,0,0,0,0,0,0,0
20_4,3039.999801,0.020663,,271757,,1449626,,0.497,,0.104,40004,1,,1,0,40004,3039.999801,43043.9998,,0.621663,,1,,43043.9998,43043.9998,1,1,1,0,0,0,0.104,,0,,0,0.104,,0,,0,0,0,0,0,0,0,0,0,0,0
20_3,3060.00005,0.014879,,371595,,2050440,,0.738,,0.151,40004,1,,0,1,40004,3060.00005,43064.00005,,0.903879,,1,,43064.00005,43064.00005,1,1,1,0,0,0,0.151,,0,,0,0.151,,0,,0,0,0,0,0,0,0,0,0.031,1,0.031
20_2,3019.999963,0.02127,,544591,,3193632,,1.212,,0.238,40005,0,,0,0,40005,3019.999941,43024.99994,,1.694499,,1,,43024.99994,43024.99996,1,1,1,0,0,0,0.238,,0.223229,,1,0.238,,0.223229,,7,1,6,0,7,1,6,0,0.04,2,0.02
20_5,3020.000046,0.019506,,448921,,2574536,,0.931,,0.194,40005,0,,0,0,40005,3020.000046,43025.00005,,1.749836,,1,,43025.00005,43025.00005,1,1,1,0,0,0,0.194,,0.60533,,1,0.194,,0.60533,,69,3,111,1,69,3,111,1,0.118,3,0.039333
20_1,3059.999853,0.01944,,571799,,3378508,,1.243,,0.265,40005,0,,0,0,40005,3059.999831,43064.99983,,2.407902,,1,,43064.99983,43064.99985,1,1,1,0,0,0,0.265,,0.880462,,1,0.265,,0.880462,,62,0,41,5,62,0,41,5,0.303,6,0.0505
20_7,3200.000018,0.019036,,322256,,1760378,,0.631,,0.126,40004,1,,1,0,40004,3200.000018,43204.00002,,0.776036,,1,,43204.00002,43204.00002,1,1,1,0,0,0,0.126,,0,,0,0.126,,0,,0,0,0,0,0,0,0,0,0,0,0
20_8,3059.999973,0.019944,,564617,,3329120,,1.258,,0.282,40005,0,,0,0,40005,3059.999973,43064.99997,,2.114666,,1,,43064.99997,43064.99997,1,1,1,0,0,0,0.282,,0.554722,,1,0.282,,0.554722,,46,3,6,5,46,3,6,5,0.21,6,0.035
20_17,3119.999531,0.017653,,217693,,1107816,,0.382,,0.083,50002,0,,0,0,50002,3119.999516,53121.99952,,0.783571,,1,,53121.99952,53121.99953,1,1,1,0,0,0,0.083,,0.300918,,1,0.083,,0.300918,,11,1,14,0,11,1,14,0,0.036,1,0.036
20_13,3260.000038,0.020397,,292449,,1569086,,0.539,,0.115,40004,1,,1,0,40004,3260.000038,43264.00004,,0.674397,,1,,43264.00004,43264.00004,1,1,1,0,0,0,0.115,,0,,0,0.115,,0,,0,0,0,0,0,0,0,0,0,0,0
20_15,3059.999727,0.018471,,173475,,863602,,0.289,,0.069,50002,0,,0,0,50002,3059.999727,53061.99973,,1.593947,,1,,53061.99973,53061.99973,1,1,1,0,0,0,0.069,,1.217476,,1,0.069,,1.217476,,351,2,51,2,351,2,51,2,0.22,4,0.055
20_12,3059.999853,0.02067,,258276,,1342306,,0.466,,0.1,50002,0,,0,0,50002,3059.999829,53061.99983,,0.765299,,1,,53061.99983,53061.99985,1,1,1,0,0,0,0.1,,0.178629,,1,0.1,,0.178629,,0,2,0,0,0,2,0,0,0.019,1,0.019
20_16,3000,0.012863,,413378,,2362066,,0.873,,0.186,50004,1,,1,0,50004,3000,53004,,1.071863,,1,,53004,53004,1,1,1,0,0,0,0.186,,0,,0,0.186,,0,,0,0,0,0,0,0,0,0,0,0,0
20_11,3059.999853,0.02015,,209465,,1066542,,0.355,,0.084,50002,0,,0,0,50002,3059.999853,53061.99985,,1.29216,,1,,53061.99985,53061.99985,1,1,1,0,0,0,0.084,,0.83301,,1,0.084,,0.83301,,83,0,22,3,83,0,22,3,0.282,4,0.0705
20_14,3279.999441,0.020217,,226806,,1160266,,0.393,,0.086,40003,0,,0,0,40003,3279.999441,43282.99944,,1.384453,,1,,43282.99944,43282.99944,1,1,1,0,0,0,0.086,,0.885236,,1,0.086,,0.885236,,101,1,31,0,101,1,31,0,0.14,3,0.046667
20_19,2999.99983,0.01826,,614226,,3652412,,1.387,,0.274,40005,0,,0,0,40005,2999.99983,43004.99983,,2.321627,,1,,43004.99983,43004.99983,1,1,1,0,0,0,0.274,,0.642367,,1,0.274,,0.642367,,65,1,12,2,65,1,12,2,0.2,3,0.066667
20_18,2939.999947,0.016964,,165255,,848340,,0.278,,0.067,50004,1,,0,1,50004,2939.999947,52943.99995,,0.361964,,1,,52943.99995,52943.99995,1,1,1,0,0,0,0.067,,0,,0,0.067,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
20_20,2999.999827,0.017922,,564617,,3329120,,1.262,,0.255,40005,0,,0,0,40005,2999.999827,43004.99983,,2.659694,,1,,43004.99983,43004.99983,1,1,1,0,0,0,0.255,,1.124772,,1,0.255,,1.124772,,494,4,42,2,494,4,42,2,0.179,3,0.059667
20_26,2999.999762,0.020857,,117429,,545458,,0.175,,0.04,50001,1,,0,1,50001,2999.999762,53000.99976,,0.235857,,1,,53000.99976,53000.99976,1,1,1,0,0,0,0.04,,0,,0,0.04,,0,,0,0,0,0,0,0,0,0,0.032,1,0.032
20_21,3119.999665,0.016898,,193823,,978439,,0.324,,0.076,40003,1,,0,1,40003,3119.999665,43122.99967,,0.416898,,1,,43122.99967,43122.99967,1,1,1,0,0,0,0.076,,0,,0,0.076,,0,,0,0,0,0,0,0,0,0,0.031,1,0.031
20_27,3260.000038,0.020293,,166713,,826450,,0.276,,0.067,40003,0,,0,0,40003,3260.000038,43263.00004,,1.320923,,1,,43263.00004,43263.00004,1,1,1,0,0,0,0.067,,0.95763,,1,0.067,,0.95763,,312,2,9,2,312,2,9,2,0.178,3,0.059333
20_25,3039.999616,0.01694,,438776,,2518088,,0.933,,0.197,40005,1,,1,0,40005,3039.999616,43044.99962,,1.14694,,1,,43044.99962,43044.99962,1,1,1,0,0,0,0.197,,0,,0,0.197,,0,,0,0,0,0,0,0,0,0,0,0,0
20_22,3220.000142,0.01916,,213414,,1085996,,0.377,,0.083,50002,0,,0,0,50002,3220.000126,53222.00013,,1.324744,,1,,53222.00013,53222.00014,1,1,1,0,0,0,0.083,,0.845584,,1,0.083,,0.845584,,91,2,0,0,91,2,0,0,0.096,1,0.096
20_30,3079.99976,0.020221,,234955,,1238405,,0.429,,0.093,50003,0,,0,0,50003,3079.999738,53082.99974,,3.155505,,1,,53082.99974,53082.99976,1,1,1,0,0,0,0.093,,2.613284,,1,0.093,,2.613284,,1205,12,338,1,1205,12,338,1,0.094,3,0.031333
20_28,3120.00007,0.019292,,165544,,802460,,0.261,,0.064,40002,0,,0,0,40002,3120.00007,43122.00007,,5.04901,,3,,43122.00007,43122.00007,1,1,1,0,0,0,1.319,,3.449718,,3,0.439667,,1.149906,,1231,5,249,11,410,1,83,3,0.768,16,0.048
20_24,3120.00007,0.019326,,564617,,3329120,,1.244,,0.279,40005,0,,0,0,40005,3120.000049,43125.00005,,2.272629,,1,,43125.00005,43125.00007,1,1,1,0,0,0,0.279,,0.730303,,1,0.279,,0.730303,,61,1,15,0,61,1,15,0,0.142,3,0.047333
20_29,3239.999795,0.01947,,392998,,2196680,,0.793,,0.164,40004,0,,0,0,40004,3239.999795,43243.9998,,1.937474,,1,,43243.9998,43243.9998,1,1,1,0,0,0,0.164,,0.961004,,1,0.164,,0.961004,,34,3,24,0,34,3,24,0,0.092,1,0.092
20_23,3039.99981,0.018858,,550817,,3233156,,1.187,,0.243,40005,0,,0,0,40005,3039.99981,43044.99981,,1.687063,,1,,43044.99981,43044.99981,1,1,1,0,0,0,0.243,,0.238205,,1,0.243,,0.238205,,7,1,3,0,7,1,3,0,0.025,1,0.025
25_4,3871.999198,0.0163,0.017715067,2419228,2326948.5,15190313,14606835.47,6.535,6.307,1.211,50004,0,14,0,0,50004,3871.999174,53875.99917,56898.4333,8.65903,11.23435047,1,1.166666667,53875.99917,53875.9992,1,1,1,0,0,0,1.211,2.7357,0.89673,2.1739354,1,1.211,1.7982,0.89673,1.637764067,106,0,38,0,106,0,38,0,0.065,1,0.065
25_3,3831.999519,0.019154,,2182507,,13572097,,5.71,,1.132,50004,0,,0,0,50004,3831.999519,53835.99952,,9.335925,,1,,53835.99952,53835.99952,1,1,1,0,0,0,1.132,,2.474771,,1,1.132,,2.474771,,310,4,224,11,310,4,224,11,1.031,12,0.085917
25_1,3807.999858,0.017391,,2858957,,18197229,,7.901,,1.536,50004,1,,1,0,50004,3807.999858,53811.99986,,9.454391,,1,,53811.99986,53811.99986,1,1,1,0,0,0,1.536,,0,,0,1.536,,0,,0,0,0,0,0,0,0,0,0,0,0
25_2,4012.000078,0.01714,,4399250,,29170389,,13.145,,2.495,40005,0,,0,0,40005,4012.000053,44017.00005,,40.082692,,2,,44017.00005,44017.00008,1,1,1,0,0,0,23.315,,3.605552,,2,11.6575,,1.802776,,703,5,110,12,351,2,55,6,1.426,14,0.101857
