Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
20_24,3120.00007,0.018485,,540272,,3164637,,1.201,,0.244,60003,0,,0,0,60003,3120.000062,63123.00006,,1.938116,,1,,63123.00006,63123.00007,1,1,1,0,0,0,0.244,,0.474631,,1,0.244,,0.474631,,19,2,9,0,19,2,9,0,0.063,2,0.0315
20_23,3039.99981,0.01832,,538075,,3148063,,1.174,,0.252,60003,1,,1,0,60003,3039.99981,63042.99981,,1.44432,,1,,63042.99981,63042.99981,1,1,1,0,0,0,0.252,,0,,0,0.252,,0,,0,0,0,0,0,0,0,0,0,0,0
20_29,3239.999795,0.019405,,384296,,2139684,,0.771,,0.164,60002,0,,0,0,60002,3239.999795,63241.9998,,3.28252,,2,,63241.9998,63241.9998,1,1,1,0,0,0,1.153,,1.339115,,2,0.5765,,0.669557,,109,1,27,0,54,0,13,0,0.129,2,0.0645
25_5,3928.000456,0.019352,0.020238733,2297377,2111659.467,14335859,13125923.63,6.208,5.7204,1.136,60005,1,19,0,1,60005,3928.000456,63933.00046,72564.3333,7.363352,11.4828526,1,1.233333333,63933.00046,63933.00046,1,1,1,0,0,0,1.136,3.090133333,0,2.652080533,0,1.136,1.8777389,0,1.584892067,0,0,0,0,0,0,0,0,0.057,1,0.057
25_3,3831.999519,0.041212,,1933501,,11865642,,5.356,,1.792,80002,1,,0,1,80002,3831.999519,83833.99952,,7.189212,,1,,83833.99952,83833.99952,1,1,1,0,0,0,1.792,,0,,0,1.792,,0,,0,0,0,0,0,0,0,0,0.057,1,0.057
25_4,3871.999198,0.016385,,2242026,,13980643,,6.001,,1.138,60004,1,,1,0,60004,3871.999198,63875.9992,,7.155385,,1,,63875.9992,63875.9992,1,1,1,0,0,0,1.138,,0,,0,1.138,,0,,0,0,0,0,0,0,0,0,0,0,0
25_1,3807.999858,0.021376,,2584220,,16259821,,7.353,,1.52,70003,1,,1,0,70003,3807.999858,73810.99986,,8.894376,,1,,73810.99986,73810.99986,1,1,1,0,0,0,1.52,,0,,0,1.52,,0,,0,0,0,0,0,0,0,0,0,0,0
25_7,3847.999591,0.017147,,1421501,,8292622,,3.37,,0.686,60003,0,,0,0,60003,3847.999591,63850.99959,,15.104122,,2,,63850.99959,63850.99959,1,1,1,0,0,0,5.745,,5.971975,,2,2.8725,,2.985988,,2215,1,131,13,1107,0,65,6,1.357,15,0.090467
25_2,4012.000078,0.038332,,4115406,,27055224,,12.526,,2.263,80001,1,,0,1,80001,4012.000078,84013.00008,,14.827332,,1,,84013.00008,84013.00008,1,1,1,0,0,0,2.263,,0,,0,2.263,,0,,0,0,0,0,0,0,0,0,0.268,1,0.268
25_6,3896.000493,0.036342,,1841819,,11084138,,4.628,,0.934,60003,1,,1,0,60003,3896.000493,63899.00049,,50.329732,,3,,63899.00049,63899.00049,1,1,1,0,0,0,24.746,,20.91939,,2,8.248667,,6.97313,,5551,11,554,124,1850,3,184,41,11.2,127,0.088189
25_17,4111.999956,0.019045,,928820,,5064355,,1.938,,0.43,60001,1,,1,0,60001,4111.999956,64112.99996,,2.387045,,1,,64112.99996,64112.99996,1,1,1,0,0,0,0.43,,0,,0,0.43,,0,,0,0,0,0,0,0,0,0,0,0,0
25_16,4052.000254,0.0189,,943129,,5285753,,2.045,,0.434,80002,1,,0,1,80002,4052.000254,84054.00025,,2.4979,,1,,84054.00025,84054.00025,1,1,1,0,0,0,0.434,,0,,0,0.434,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_15,3824.000603,0.034194,,1760133,,10716877,,4.465,,0.872,70003,1,,1,0,70003,3824.000603,73827.0006,,5.371194,,1,,73827.0006,73827.0006,1,1,1,0,0,0,0.872,,0,,0,0.872,,0,,0,0,0,0,0,0,0,0,0,0,0
25_10,4031.999981,0.016438,,1770865,,10819086,,4.603,,0.939,60004,1,,0,1,60004,4031.999981,64035.99998,,5.558438,,1,,64035.99998,64035.99998,1,1,1,0,0,0,0.939,,0,,0,0.939,,0,,0,0,0,0,0,0,0,0,0.045,1,0.045
25_14,3784.00003,0.016189,,1780681,,10612757,,4.376,,0.852,80001,1,,1,0,80001,3784.00003,83785.00003,,5.244189,,1,,83785.00003,83785.00003,1,1,1,0,0,0,0.852,,0,,0,0.852,,0,,0,0,0,0,0,0,0,0,0,0,0
25_11,3807.999772,0.018497,,1968623,,12166174,,5.123,,1,60005,0,,0,0,60005,3807.999772,63812.99977,,7.923076,,1,,63812.99977,63812.99977,1,1,1,0,0,0,1,,1.781579,,1,1,,1.781579,,145,1,57,10,145,1,57,10,0.757,12,0.063083
25_9,3823.999536,0.017319,,1293884,,7489015,,3.011,,0.619,70003,1,,0,1,70003,3823.999536,73826.99954,,9.571565,,2,,73826.99954,73826.99954,1,1,1,0,0,0,5.097,,1.446246,,1,2.5485,,0.723123,,346,7,117,0,173,3,58,0,0.147,2,0.0735
25_8,3912.000632,0.01611,,1998588,,12385980,,5.409,,1.042,60004,0,,0,0,60004,3912.000631,63916.00063,,16.100672,,1,,63916.00063,63916.00063,1,1,1,0,0,0,1.042,,9.633562,,1,1.042,,9.633562,,1724,4,145,76,1724,4,145,76,6.389,77,0.082974
25_12,4012.000078,0.017272,,3171637,,20373934,,9.049,,1.678,70003,1,,1,0,70003,4012.000078,74015.00008,,10.744272,,1,,74015.00008,74015.00008,1,1,1,0,0,0,1.678,,0,,0,1.678,,0,,0,0,0,0,0,0,0,0,0,0,0
25_13,3823.999849,0.01785,,3807854,,24888039,,11.983,,2.266,60003,1,,1,0,60003,3823.999849,63826.99985,,14.26685,,1,,63826.99985,63826.99985,1,1,1,0,0,0,2.266,,0,,0,2.266,,0,,0,0,0,0,0,0,0,0,0,0,0
25_18,4031.999981,0.018165,,446028,,2258098,,0.872,,0.191,70001,1,,1,0,70001,4031.999981,74032.99998,,1.081165,,1,,74032.99998,74032.99998,1,1,1,0,0,0,0.191,,0,,0,0.191,,0,,0,0,0,0,0,0,0,0,0,0,0
25_22,3823.999849,0.015674,,953456,,5337944,,2.063,,0.431,70003,0,,0,0,70003,3823.999844,73826.99984,,3.355766,,1,,73826.99984,73826.99985,1,1,1,0,0,0,0.431,,0.846092,,1,0.431,,0.846092,,97,0,22,0,97,0,22,0,0.146,2,0.073
25_23,4067.99925,0.017573,,1502754,,8821766,,3.688,,0.713,70002,1,,0,1,70002,4067.99925,74069.99925,,4.418573,,1,,74069.99925,74069.99925,1,1,1,0,0,0,0.713,,0,,0,0.713,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_26,3784.000286,0.017239,,2126758,,13126146,,5.56,,1.034,70003,0,,0,0,70003,3784.000286,73787.00029,,10.472458,,1,,73787.00029,73787.00029,1,1,1,0,0,0,1.034,,3.861219,,1,1.034,,3.861219,,2564,11,250,2,2564,11,250,2,0.273,4,0.06825
25_21,3815.99969,0.018134,,2203149,,13338793,,5.757,,1.079,80001,0,,0,0,80001,3815.99969,83816.99969,,10.749968,,1,,83816.99969,83816.99969,1,1,1,0,0,0,1.079,,3.895834,,1,1.079,,3.895834,,345,4,310,28,345,4,310,28,1.928,29,0.066483
25_25,3824.000007,0.016955,,2710893,,17115929,,7.418,,1.448,70002,0,,0,0,70002,3823.999983,73825.99998,,10.24826,,1,,73825.99998,73826.00001,1,1,1,0,0,0,1.448,,1.365305,,1,1.448,,1.365305,,78,2,83,2,78,2,83,2,0.545,3,0.181667
25_24,3807.999772,0.018974,,1497205,,8789102,,3.609,,0.748,70002,0,,0,0,70002,3807.999772,73809.99977,,22.53638,,2,,73809.99977,73809.99977,1,1,1,0,0,0,6.349,,12.559406,,2,3.1745,,6.279703,,2246,3,250,50,1123,1,125,25,5.843,55,0.106236
25_20,4000.000054,0.017323,,3812736,,24918271,,11.292,,2.06,70002,1,,0,1,70002,4000.000054,74002.00005,,13.369323,,1,,74002.00005,74002.00005,1,1,1,0,0,0,2.06,,0,,0,2.06,,0,,0,0,0,0,0,0,0,0,0.18,1,0.18
25_19,3815.99969,0.01706,,3607066,,23501350,,10.717,,2.066,70003,0,,0,0,70003,3815.99969,73818.99969,,38.819357,,2,,73818.99969,73818.99969,1,1,1,0,0,0,18.122,,9.963297,,2,9.061,,4.981649,,4348,12,402,54,2174,6,201,27,3.741,57,0.065632
25_29,3784.000286,0.018465,,1358878,,7961064,,3.224,,0.616,80001,1,,1,0,80001,3784.000286,83785.00029,,3.858465,,1,,83785.00029,83785.00029,1,1,1,0,0,0,0.616,,0,,0,0.616,,0,,0,0,0,0,0,0,0,0,0,0,0
25_30,3811.999968,0.01557,,2504332,,15823328,,6.808,,1.334,70003,0,,0,0,70003,3811.999954,73814.99995,,9.278214,,1,,73814.99995,73814.99997,1,1,1,0,0,0,1.334,,1.120644,,1,1.334,,1.120644,,16,1,41,1,16,1,41,1,0.139,2,0.0695
25_27,3872.000247,0.017112,,1174583,,6837862,,2.675,,0.557,60003,0,,0,0,60003,3872.000247,63875.00025,,13.325979,,2,,63875.00025,63875.00025,1,1,1,0,0,0,4.436,,6.197867,,2,2.218,,3.098934,,4077,5,176,6,2038,2,88,3,0.545,9,0.060556
25_28,4031.999981,0.016958,,3591882,,23272137,,10.485,,1.941,70002,1,,1,0,70002,4031.999981,74033.99998,,12.442958,,1,,74033.99998,74033.99998,1,1,1,0,0,0,1.941,,0,,0,1.941,,0,,0,0,0,0,0,0,0,0,0,0,0
30_5,4570.000252,0.026613,0.024161167,9027670,11471979.27,59664396,77251490.13,28.931,39.12296667,5.057,90003,1,18,0,1,90003,4570.000252,94573.00025,89627.31086,34.014613,66.1268851,1,1.266666667,94573.00025,94573.00025,1,1,1,0,0,0,5.057,22.19796667,0,4.7817906,0,5.057,13.41229443,0,2.816013267,0,0,0,0,0,0,0,0,0.72,1,0.72
30_7,4773.333129,0.020634,,9177612,,59133025,,28.714,,5.101,90001,0,,0,0,90001,4773.332748,94774.33275,,39.45339,,1,,94774.33275,94774.33313,1,1,1,0,0,0,5.101,,5.617756,,1,5.101,,5.617756,,1056,4,167,19,1056,4,167,19,2.834,20,0.1417
30_6,4489.999971,0.019015,,9955513,,65761344,,32.466,,5.675,80003,1,,0,1,80003,4489.999971,84492.99997,,38.160015,,1,,84492.99997,84492.99997,1,1,1,0,0,0,5.675,,0,,0,5.675,,0,,0,0,0,0,0,0,0,0,0.848,1,0.848
30_2,4489.999971,0.019898,,11731356,,79246734,,42.001,,7.31,90002,1,,1,0,90002,4489.999971,94491.99997,,49.330898,,1,,94491.99997,94491.99997,1,1,1,0,0,0,7.31,,0,,0,7.31,,0,,0,0,0,0,0,0,0,0,0,0,0
30_3,4506.666601,0.020457,,12669865,,85523214,,42.453,,7.503,80002,1,,1,0,80002,4506.666601,84508.6666,,49.976457,,1,,84508.6666,84508.6666,1,1,1,0,0,0,7.503,,0,,0,7.503,,0,,0,0,0,0,0,0,0,0,0,0,0
30_1,4949.999452,0.024184,,14434208,,98699818,,50.661,,8.457,80002,1,,0,1,80002,4949.999452,84951.99945,,59.142184,,1,,84951.99945,84951.99945,1,1,1,0,0,0,8.457,,0,,0,8.457,,0,,0,0,0,0,0,0,0,0,1.358,1,1.358
30_4,4493.332767,0.019726,,14334448,,98005814,,50.66,,8.687,80002,0,,0,0,80002,4493.332767,84495.33277,,61.220886,,1,,84495.33277,84495.33277,1,1,1,0,0,0,8.687,,1.85416,,1,8.687,,1.85416,,295,0,54,3,295,0,54,3,2.992,4,0.748
30_8,4629.999509,0.025176,,16246418,,112757680,,57.213,,9.804,100001,0,,0,0,100001,4629.999502,104630.9995,,72.011078,,1,,104630.9995,104630.9995,1,1,1,0,0,0,9.804,,4.968902,,1,9.804,,4.968902,,836,4,236,17,836,4,236,17,1.945,18,0.108056
30_17,4559.999651,0.019749,,3756613,,22521307,,10.041,,1.915,90001,1,,0,1,90001,4559.999651,94560.99965,,11.975749,,1,,94560.99965,94560.99965,1,1,1,0,0,0,1.915,,0,,0,1.915,,0,,0,0,0,0,0,0,0,0,0.131,1,0.131
30_16,4600.000006,0.026127,,5481738,,33650231,,15.664,,2.82,90001,1,,1,0,90001,4600.000006,94601.00001,,18.510127,,1,,94601.00001,94601.00001,1,1,1,0,0,0,2.82,,0,,0,2.82,,0,,0,0,0,0,0,0,0,0,0,0,0
30_13,4596.666196,0.02577,,9262325,,59699489,,28.991,,5.255,80001,0,,0,0,80001,4596.666156,84597.66616,,43.82983,,1,,84597.66616,84597.6662,1,1,1,0,0,0,5.255,,9.55806,,1,5.255,,9.55806,,2963,6,270,36,2963,6,270,36,3.953,38,0.104026
30_9,4600.000006,0.029898,,9969204,,66368151,,33.129,,6.021,80002,0,,0,0,80002,4600.000006,84602.00001,,41.236809,,1,,84602.00001,84602.00001,1,1,1,0,0,0,6.021,,2.056911,,1,6.021,,2.056911,,256,0,4,0,256,0,4,0,0.099,1,0.099
30_11,4609.999955,0.019387,,11685923,,78913865,,39.219,,6.648,80003,1,,1,0,80003,4609.999955,84612.99996,,45.886387,,1,,84612.99996,84612.99996,1,1,1,0,0,0,6.648,,0,,0,6.648,,0,,0,0,0,0,0,0,0,0,0,0,0
30_25,4333.333185,0.025989,,8801750,,56569911,,27.352,,4.83,80002,1,,1,0,80002,4333.333185,84335.33319,,85.409382,,2,,84335.33319,84335.33319,1,1,1,0,0,0,53.175,,4.856393,,1,26.5875,,2.428196,,352,5,151,6,176,2,75,3,2.752,8,0.344
30_14,4533.33303,0.019416,,11882917,,79793059,,39.315,,6.781,80002,1,,0,1,80002,4533.33303,84535.33303,,46.115416,,1,,84535.33303,84535.33303,1,1,1,0,0,0,6.781,,0,,0,6.781,,0,,0,0,0,0,0,0,0,0,1.056,1,1.056
30_26,4506.666726,0.021692,,17662058,,123075257,,63.515,,10.703,100001,1,,1,0,100001,4506.666726,104507.6667,,74.239692,,1,,104507.6667,104507.6667,1,1,1,0,0,0,10.703,,0,,0,10.703,,0,,0,0,0,0,0,0,0,0,0,0,0
30_27,4493.332767,0.019535,,9723506,,64171058,,31.288,,5.497,90001,0,,0,0,90001,4493.332743,94494.33274,,125.136783,,3,,94494.33274,94494.33277,1,1,1,0,0,0,68.743,,25.086248,,3,22.914333,,8.362083,,11156,27,739,26,3718,9,246,8,3.297,29,0.11369
30_28,4799.999923,0.025909,,10056308,,66824547,,34.517,,7.392,90001,0,,0,0,90001,4799.999923,94800.99992,,43.735569,,1,,94800.99992,94800.99992,1,1,1,0,0,0,7.392,,1.80066,,1,7.392,,1.80066,,133,2,17,0,133,2,17,0,0.121,1,0.121
30_15,4869.999835,0.027417,,16939573,,117767972,,61.432,,10.01,90002,0,,0,0,90002,4869.999835,94871.99984,,225.77219,,2,,94871.99984,94871.99984,1,1,1,0,0,0,127.51,,36.802773,,2,63.755,,18.401386,,16995,8,298,67,8497,4,149,33,8.54,70,0.122
30_12,4496.666566,0.023059,,12089150,,81983752,,41.68,,6.958,90001,0,,0,0,90001,4496.666566,94497.66657,,55.662087,,1,,94497.66657,94497.66657,1,1,1,0,0,0,6.958,,7.001028,,1,6.958,,7.001028,,2550,17,205,3,2550,17,205,3,2.55,5,0.51
30_24,4559.999856,0.023403,,13877637,,94723522,,48.904,,8.137,90002,1,,1,0,90002,4559.999856,94561.99986,,148.542663,,2,,94561.99986,94561.99986,1,1,1,0,0,0,97.023,,2.59226,,1,48.5115,,1.29613,,33,0,21,0,16,0,10,0,0.327,1,0.327
30_29,4603.330499,0.026827,,7410993,,48081581,,23.128,,4.424,90001,0,,0,0,90001,4603.332788,94604.33279,,92.506533,,2,,94604.33279,94604.3305,1,1,1,0,0,0,44.693,,24.658706,,2,22.3465,,12.329353,,5641,16,609,29,2820,8,304,14,5.875,33,0.17803
30_22,4533.333284,0.018756,,13763368,,93874029,,48.534,,8.149,80003,0,,0,0,80003,4533.333229,84536.33323,,148.407819,,2,,84536.33323,84536.33328,1,1,1,0,0,0,93.236,,6.619063,,2,46.618,,3.309531,,558,2,38,13,279,1,19,6,4.879,15,0.325267
30_23,4849.999446,0.029214,,3530153,,21012878,,9.464,,1.829,80003,1,,0,1,80003,4849.999446,84852.99945,,38.308326,,2,,84852.99945,84852.99945,1,1,1,0,0,0,19.846,,8.969112,,1,9.923,,4.484556,,1911,4,68,7,955,2,34,3,1.994,9,0.221556
30_30,4616.665375,0.029112,,16752952,,115823290,,60.181,,9.853,80002,1,,1,0,80002,4616.665375,84618.66538,,70.063112,,1,,84618.66538,84618.66538,1,1,1,0,0,0,9.853,,0,,0,9.853,,0,,0,0,0,0,0,0,0,0,0,0,0
30_10,4423.333067,0.035002,,20014405,,140557550,,75.836,,13.054,90001,1,,1,0,90001,4423.333067,94424.33307,,88.925002,,1,,94424.33307,94424.33307,1,1,1,0,0,0,13.054,,0,,0,13.054,,0,,0,0,0,0,0,0,0,0,0,0,0
30_18,4889.999771,0.029574,,7907536,,50518664,,24.627,,4.671,70002,1,,0,1,70002,4889.999771,74891.99977,,29.327574,,1,,74891.99977,74891.99977,1,1,1,0,0,0,4.671,,0,,0,4.671,,0,,0,0,0,0,0,0,0,0,0.661,1,0.661
30_21,4853.333169,0.020462,,9527835,,62784168,,31.058,,5.42,80004,0,,0,0,80004,4853.333169,84857.33317,,37.510148,,1,,84857.33317,84857.33317,1,1,1,0,0,0,5.42,,1.011686,,1,5.42,,1.011686,,7,0,10,0,7,0,10,0,0.199,1,0.199
30_20,4889.999771,0.028443,,10930375,,73063664,,36.126,,6.236,80002,1,,0,1,80002,4889.999771,84891.99977,,42.390443,,1,,84891.99977,84891.99977,1,1,1,0,0,0,6.236,,0,,0,6.236,,0,,0,0,0,0,0,0,0,0,0.946,1,0.946
30_19,4640.00023,0.024391,,15555969,,106974734,,56.589,,10.392,80002,1,,1,0,80002,4640.00023,84642.00023,,67.005391,,1,,84642.00023,84642.00023,1,1,1,0,0,0,10.392,,0,,0,10.392,,0,,0,0,0,0,0,0,0,0,0,0,0
