Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_24,1469.999915,0.009589,,1348,,3660,,0,,0,30001,1,,1,0,30001,1469.999915,31470.99992,,0.009589,,1,,31470.99992,31470.99992,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_27,1489.999895,0.009779,,1295,,3514,,0,,0,30001,1,,1,0,30001,1489.999895,31490.9999,,0.009779,,1,,31490.9999,31490.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_6,2226.666373,0.011841,0.012717967,16392,12374.13333,60960,44492.86667,0.016,0.011566667,0.003,40001,1,25,1,0,40001,2226.666373,42227.66637,41633.21097,0.030841,0.0976149,1,1,42227.66637,42227.66637,1,1,1,0,0,0,0.003,0.001833333,0,0.071496933,0,0.003,0.001833333,0,0.071496933,0,0,0,0,0,0,0,0,0,0,0
15_8,2319.999933,0.012809,,14403,,52753,,0.014,,0.002,40002,1,,1,0,40002,2319.999933,42321.99993,,0.028809,,1,,42321.99993,42321.99993,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_5,2279.999807,0.011865,,16484,,61358,,0.016,,0.003,30002,1,,0,1,30002,2279.999807,32281.99981,,0.030865,,1,,32281.99981,32281.99981,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.018,1,0.018
15_7,2373.333099,0.012315,,11641,,41079,,0.011,,0.002,40002,1,,1,0,40002,2373.333099,42375.3331,,0.025315,,1,,42375.3331,42375.3331,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_2,2453.333127,0.01835,,11641,,41079,,0.01,,0.002,40002,1,,1,0,40002,2453.333127,42455.33313,,0.03035,,1,,42455.33313,42455.33313,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_9,2186.666638,0.011459,,14252,,51636,,0.013,,0.002,40001,1,,1,0,40001,2186.666638,42187.66664,,0.026459,,1,,42187.66664,42187.66664,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_10,2226.666451,0.020859,,16392,,60960,,0.017,,0.003,40001,1,,1,0,40001,2226.666451,42227.66645,,0.040859,,1,,42227.66645,42227.66645,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_1,2239.999905,0.011202,,16890,,63177,,0.017,,0.003,50001,1,,0,1,50001,2239.999905,52240.99991,,0.031202,,1,,52240.99991,52240.99991,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_3,2280.000022,0.012561,,12795,,45801,,0.012,,0.002,40002,1,,1,0,40002,2280.000022,42282.00002,,0.026561,,1,,42282.00002,42282.00002,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_4,2306.666443,0.01488,,8028,,25946,,0.006,,0.001,30001,1,,1,0,30001,2306.666443,32307.66644,,0.02188,,1,,32307.66644,32307.66644,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_20,2400.000149,0.012141,,8567,,28126,,0.007,,0.001,30002,1,,0,1,30002,2400.000149,32402.00015,,0.020141,,1,,32402.00015,32402.00015,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_11,2193.333247,0.011407,,14596,,53072,,0.014,,0.002,40001,0,,0,0,40001,2193.333343,42194.33334,,0.314775,,1,,42194.33334,42194.33325,1,1,1,0,0,0,0.002,,0.287368,,1,0.002,,0.287368,,21,3,18,4,21,3,18,4,0.065,5,0.013
15_13,2226.666373,0.011783,,2786,,7322,,0.001,,0,40001,1,,1,0,40001,2226.666373,42227.66637,,0.012783,,1,,42227.66637,42227.66637,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_12,2266.666533,0.012447,,10199,,34482,,0.008,,0.001,40001,0,,0,0,40001,2266.666533,42267.66653,,0.365929,,1,,42267.66653,42267.66653,1,1,1,0,0,0,0.001,,0.344482,,1,0.001,,0.344482,,66,2,9,2,66,2,9,2,0.041,3,0.013667
15_19,2273.333168,0.0137,,11641,,41079,,0.01,,0.002,40002,1,,0,1,40002,2273.333168,42275.33317,,0.0257,,1,,42275.33317,42275.33317,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_17,2226.666373,0.012725,,16771,,62637,,0.017,,0.003,40001,0,,0,0,40001,2226.666373,42227.66637,,0.309024,,1,,42227.66637,42227.66637,1,1,1,0,0,0,0.003,,0.276299,,1,0.003,,0.276299,,81,0,11,0,81,0,11,0,0.02,1,0.02
15_15,2319.999933,0.012705,,16392,,60960,,0.016,,0.003,40001,1,,0,1,40001,2319.999933,42320.99993,,0.031705,,1,,42320.99993,42320.99993,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_14,2373.333162,0.012206,,6451,,20235,,0.005,,0,40001,1,,1,0,40001,2373.333162,42374.33316,,0.017206,,1,,42374.33316,42374.33316,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_18,2426.666433,0.013426,,6319,,19523,,0.005,,0,40002,0,,0,0,40002,2426.666429,42428.66643,,0.561996,,1,,42428.66643,42428.66643,1,1,1,0,0,0,0,,0.54357,,1,0,,0.54357,,25,1,26,5,25,1,26,5,0.149,6,0.024833
15_16,2459.999928,0.012167,,3631,,10342,,0.002,,0,50001,1,,1,0,50001,2459.999928,52460.99993,,0.014167,,1,,52460.99993,52460.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,2499.999559,0.012286,,14680,,53988,,0.014,,0.002,40002,0,,0,0,40002,2499.999559,42501.99956,,0.721475,,1,,42501.99956,42501.99956,1,1,1,0,0,0,0.002,,0.693189,,1,0.002,,0.693189,,57,3,33,4,57,3,33,4,0.073,5,0.0146
15_21,2186.666638,0.011345,,8818,,29123,,0.007,,0.001,40001,1,,1,0,40001,2186.666638,42187.66664,,0.019345,,1,,42187.66664,42187.66664,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_30,2173.333186,0.011627,,19223,,73660,,0.02,,0.004,40001,1,,1,0,40001,2173.333186,42174.33319,,0.035627,,1,,42174.33319,42174.33319,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2173.333186,0.011331,,18128,,68397,,0.019,,0.003,40001,1,,1,0,40001,2173.333186,42174.33319,,0.033331,,1,,42174.33319,42174.33319,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_25,2246.666622,0.011463,,7413,,24472,,0.006,,0.001,30003,1,,1,0,30003,2246.666622,32249.66662,,0.018463,,1,,32249.66662,32249.66662,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_26,2239.999998,0.012646,,6208,,19198,,0.004,,0,40002,1,,1,0,40002,2239.999998,42242,,0.016646,,1,,42242,42242,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_27,2253.333223,0.012347,,8729,,28611,,0.007,,0.001,40001,1,,1,0,40001,2253.333223,42254.33322,,0.020347,,1,,42254.33322,42254.33322,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_29,2426.666433,0.011747,,18128,,68397,,0.019,,0.003,40001,1,,0,1,40001,2426.666433,42427.66643,,0.033747,,1,,42427.66643,42427.66643,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.008,1,0.008
15_22,2239.999998,0.012242,,14403,,52753,,0.014,,0.002,40002,1,,1,0,40002,2239.999998,42242,,0.028242,,1,,42242,42242,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2453.333127,0.011657,,19223,,73660,,0.02,,0.003,40001,1,,1,0,40001,2453.333127,42454.33313,,0.034657,,1,,42454.33313,42454.33313,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
20_9,3079.999599,0.018835,0.0183395,51608,51382.1,202840,201851.3333,0.061,0.0607,0.015,50001,1,23,1,0,50001,3079.999599,53080.9996,54084.13325,0.094835,0.373934267,1,1.033333333,53080.9996,53080.9996,1,1,1,0,0,0,0.015,0.018,0,0.276894767,0,0.015,0.01615,0,0.2708276,0,0,0,0,0,0,0,0,0,0,0
20_3,3020.000046,0.020833,,77436,,319640,,0.098,,0.025,60001,1,,1,0,60001,3020.000046,63021.00005,,0.143833,,1,,63021.00005,63021.00005,1,1,1,0,0,0,0.025,,0,,0,0.025,,0,,0,0,0,0,0,0,0,0,0,0,0
20_4,3260.000038,0.019414,,68449,,276260,,0.084,,0.021,50001,0,,0,0,50001,3260.000038,53261.00004,,0.396349,,1,,53261.00004,53261.00004,1,1,1,0,0,0,0.021,,0.271935,,1,0.021,,0.271935,,2,1,1,1,2,1,1,1,0.047,2,0.0235
20_8,2959.999946,0.020815,,43894,,167147,,0.05,,0.012,50002,1,,0,1,50002,2959.999946,52961.99995,,0.082815,,1,,52961.99995,52961.99995,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
20_1,3100.000036,0.019379,,71484,,293179,,0.088,,0.021,60001,1,,0,1,60001,3100.000036,63101.00004,,0.582408,,2,,63101.00004,63101.00004,1,1,1,0,0,0,0.111,,0.364029,,1,0.0555,,0.182014,,92,0,16,2,46,0,8,1,0.129,4,0.03225
20_6,3039.99981,0.018819,,63667,,257787,,0.079,,0.02,50002,1,,1,0,50002,3039.99981,53041.99981,,0.117819,,1,,53041.99981,53041.99981,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
20_7,3019.999829,0.021303,,77087,,319059,,0.1,,0.023,60001,0,,0,0,60001,3019.999829,63020.99983,,2.184263,,1,,63020.99983,63020.99983,1,1,1,0,0,0,0.023,,2.03996,,1,0.023,,2.03996,,694,3,143,15,694,3,143,15,0.728,16,0.0455
20_2,2980.000073,0.02124,,37492,,140204,,0.041,,0.01,40003,0,,0,0,40003,2980.000073,42983.00007,,1.266343,,1,,42983.00007,42983.00007,1,1,1,0,0,0,0.01,,1.194103,,1,0.01,,1.194103,,133,2,26,2,133,2,26,2,0.208,4,0.052
20_5,2999.999827,0.017813,,37218,,139198,,0.04,,0.01,50002,0,,0,0,50002,2999.999827,53001.99983,,1.11113,,1,,53001.99983,53001.99983,1,1,1,0,0,0,0.01,,1.043317,,1,0.01,,1.043317,,198,8,93,1,198,8,93,1,0.08,2,0.04
20_10,3019.999963,0.021612,,63667,,257787,,0.078,,0.02,50002,1,,1,0,50002,3019.999963,53021.99996,,0.119612,,1,,53021.99996,53021.99996,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
20_14,3000,0.012506,,38670,,140632,,0.041,,0.01,50001,1,,1,0,50001,3000,53001,,0.063506,,1,,53001,53001,1,1,1,0,0,0,0.01,,0,,0,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0
20_11,3000,0.013037,,43416,,167928,,0.05,,0.012,50001,1,,1,0,50001,3000,53001,,0.075037,,1,,53001,53001,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0,0,0
20_12,3119.999826,0.016992,,62363,,251919,,0.077,,0.02,50002,1,,1,0,50002,3119.999826,53121.99983,,0.113992,,1,,53121.99983,53121.99983,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
20_16,3059.999728,0.021154,,51605,,205665,,0.06,,0.016,50001,0,,0,0,50001,3059.999717,53060.99972,,2.010091,,1,,53060.99972,53060.99973,1,1,1,0,0,0,0.016,,1.912937,,1,0.016,,1.912937,,255,2,36,14,255,2,36,14,0.914,16,0.057125
20_17,3039.999616,0.016441,,33828,,121784,,0.035,,0.008,50001,1,,0,1,50001,3039.999616,53040.99962,,0.059441,,1,,53040.99962,53040.99962,1,1,1,0,0,0,0.008,,0,,0,0.008,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
20_13,3220.000142,0.018307,,60485,,240798,,0.072,,0.018,50002,1,,1,0,50002,3220.000142,53222.00014,,0.108307,,1,,53222.00014,53222.00014,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
20_19,3000,0.013237,,66946,,269558,,0.085,,0.021,50001,1,,1,0,50001,3000,53001,,0.119237,,1,,53001,53001,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0,0,0
20_15,3000,0.012707,,58755,,233484,,0.07,,0.018,50001,0,,0,0,50001,3000,53001,,1.296502,,1,,53001,53001,1,1,1,0,0,0,0.018,,1.195795,,1,0.018,,1.195795,,764,3,154,1,764,3,154,1,0.109,2,0.0545
20_20,3119.999665,0.016546,,62423,,250034,,0.077,,0.02,60001,1,,1,0,60001,3119.999665,63120.99967,,0.113546,,1,,63120.99967,63120.99967,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
20_18,3220.000142,0.01797,,48497,,188477,,0.057,,0.014,50002,1,,1,0,50002,3220.000142,53222.00014,,0.08897,,1,,53222.00014,53222.00014,1,1,1,0,0,0,0.014,,0,,0,0.014,,0,,0,0,0,0,0,0,0,0,0,0,0
20_28,2980.000073,0.021681,,20338,,67709,,0.018,,0.003,50002,1,,1,0,50002,2980.000073,52982.00007,,0.042681,,1,,52982.00007,52982.00007,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
20_29,3260.000038,0.019493,,36014,,134135,,0.038,,0.01,50002,1,,1,0,50002,3260.000038,53262.00004,,0.067493,,1,,53262.00004,53262.00004,1,1,1,0,0,0,0.01,,0,,0,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0
20_27,3099.999744,0.016522,,84204,,350877,,0.109,,0.026,50001,0,,0,0,50001,3099.999744,53100.99974,,0.436289,,1,,53100.99974,53100.99974,1,1,1,0,0,0,0.026,,0.284767,,1,0.026,,0.284767,,3,1,15,3,3,1,15,3,0.104,4,0.026
20_24,3039.999872,0.018178,,35976,,129164,,0.038,,0.01,50001,1,,1,0,50001,3039.999872,53040.99987,,0.066178,,1,,53040.99987,53040.99987,1,1,1,0,0,0,0.01,,0,,0,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0
20_22,3239.999795,0.019161,,35601,,127752,,0.037,,0.01,50001,1,,1,0,50001,3239.999795,53240.9998,,0.066161,,1,,53240.9998,53240.9998,1,1,1,0,0,0,0.01,,0,,0,0.01,,0,,0,0,0,0,0,0,0,0,0,0,0
20_21,2959.999946,0.01938,,17577,,57878,,0.015,,0.003,50001,1,,0,1,50001,2959.999946,52960.99995,,0.03738,,1,,52960.99995,52960.99995,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
20_30,3059.999853,0.020196,,43317,,164712,,0.049,,0.012,50002,1,,1,0,50002,3059.999853,53061.99985,,0.081196,,1,,53061.99985,53061.99985,1,1,1,0,0,0,0.012,,0,,0,0.012,,0,,0,0,0,0,0,0,0,0,0,0,0
20_25,3260.000038,0.019578,,58314,,231276,,0.07,,0.017,50002,1,,1,0,50002,3260.000038,53262.00004,,0.106578,,1,,53262.00004,53262.00004,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
20_26,3200.000018,0.018417,,60797,,241796,,0.074,,0.018,50001,1,,0,1,50001,3200.000018,53201.00002,,0.110417,,1,,53201.00002,53201.00002,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
20_23,3119.999802,0.018619,,30335,,106861,,0.03,,0.007,50002,1,,1,0,50002,3119.999802,53121.9998,,0.055619,,1,,53121.9998,53121.9998,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
25_1,3807.999772,0.019789,0.022233533,212119,210895.8,912979,907585.5667,0.306,0.308766667,0.077,60001,0,21,0,0,60001,3807.999772,63808.99977,67882.49977,1.511164,1.722964467,1,1.1,63808.99977,63808.99977,1,1,1,0,0,0,0.077,0.1466,1.108375,1.245364267,1,0.077,0.109466667,1.108375,1.018853567,119,0,9,1,119,0,9,1,0.15,2,0.075
25_2,3807.999772,0.044688,,302363,,1338519,,0.466,,0.118,70001,0,,0,0,70001,3807.999772,73808.99977,,2.526614,,1,,73808.99977,73808.99977,1,1,1,0,0,0,0.118,,1.897926,,1,0.118,,1.897926,,83,1,114,0,83,1,114,0,0.058,1,0.058
25_3,4083.999228,0.01744,,229528,,991631,,0.34,,0.085,60002,1,,1,0,60002,4083.999228,64085.99923,,0.44244,,1,,64085.99923,64085.99923,1,1,1,0,0,0,0.085,,0,,0,0.085,,0,,0,0,0,0,0,0,0,0,0,0,0
25_4,4000.000054,0.016916,,125289,,507881,,0.161,,0.041,60001,1,,1,0,60001,4000.000054,64001.00005,,0.218916,,1,,64001.00005,64001.00005,1,1,1,0,0,0,0.041,,0,,0,0.041,,0,,0,0,0,0,0,0,0,0,0,0,0
25_5,3823.999849,0.021569,,289258,,1275554,,0.438,,0.103,60002,1,,1,0,60002,3823.999849,63825.99985,,0.562569,,1,,63825.99985,63825.99985,1,1,1,0,0,0,0.103,,0,,0,0.103,,0,,0,0,0,0,0,0,0,0,0,0,0
25_7,3815.99969,0.017339,,131328,,535053,,0.169,,0.045,70001,1,,0,1,70001,3815.99969,73816.99969,,0.231339,,1,,73816.99969,73816.99969,1,1,1,0,0,0,0.045,,0,,0,0.045,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_8,3824.000007,0.016569,,175228,,731173,,0.244,,0.065,60001,1,,1,0,60001,3824.000007,63825.00001,,0.325569,,1,,63825.00001,63825.00001,1,1,1,0,0,0,0.065,,0,,0,0.065,,0,,0,0,0,0,0,0,0,0,0,0,0
25_6,3855.99975,0.024327,,210334,,899986,,0.299,,0.088,60003,1,,1,0,60003,3855.99975,63858.99975,,0.411327,,1,,63858.99975,63858.99975,1,1,1,0,0,0,0.088,,0,,0,0.088,,0,,0,0,0,0,0,0,0,0,0,0,0
